ticker,R,kind,date,year,base_start,base_len,close,pos,rsi,range_ratio,wk_since_low,delisted,mad_med,cv,mid_share,pre_vol,spring,regime_spy_up,mad_tail8,mad_tail13,contr8,vol_dry8,rel_tight,zero_wk_share,next_break,wk_to_break,ret13,trunc13,exc13_SPY,exc13_SMH,exc13_QQQ,mae13,ret26,trunc26,exc26_SPY,exc26_SMH,exc26_QQQ,mae26,ret52,trunc52,exc52_SPY,exc52_SMH,exc52_QQQ,mae52
PLUS,1.5,COMP,2019-04-05,2019,2018-09-14,30,45.04,0.68,58.8,1.49,15,False,0.0732,0.0952,0.7,0.0448,False,True,0.0165,0.0406,0.23,1.07,1.63,0.03,NONE,,-20.4,False,-24.3,-18.8,-24.1,-24.7,-17.3,False,-20.3,-24.2,-20.0,-24.7,-41.6,False,-29.4,-42.7,-41.8,-48.3
PLUS,1.5,ANTI,2019-06-28,2019,2018-09-14,42,33.93,0.01,32.1,1.49,27,False,0.0823,0.1057,0.619,0.0448,False,True,0.0253,0.0833,0.31,1.35,1.84,0.05,NONE,,8.3,False,7.0,1.4,7.9,0.0,22.3,False,11.1,-8.7,7.5,0.0,-1.3,False,-5.7,-37.3,-31.0,-31.4
PLUS,1.5,COMP,2024-08-16,2024,2023-11-17,40,90.23,1.0,65.2,1.5,39,False,0.0324,0.0766,0.85,0.0488,False,True,0.0821,0.0621,2.53,1.49,0.66,0.03,UP,1.0,-14.2,False,-20.2,-11.5,-18.9,-14.2,-23.3,False,-34.0,-26.1,-36.9,-23.3,-20.2,False,-37.8,-40.6,-42.5,-37.7
PLUS,1.5,COMP,2024-08-23,2024,2023-12-01,39,94.01,1.0,68.1,1.45,38,False,0.0303,0.0713,0.821,0.0489,False,True,0.0801,0.063,2.64,1.24,0.62,0.03,UP,1.0,-13.7,False,-19.9,-12.1,-19.2,-17.7,-30.4,False,-37.8,-31.5,-40.3,-30.4,-22.9,False,-39.1,-41.6,-42.7,-40.2
PLUS,1.5,COMP,2025-09-12,2025,2024-11-15,44,72.93,0.67,55.7,1.44,23,False,0.057,0.0919,0.659,0.0452,False,True,0.028,0.0212,0.49,0.84,1.26,0.02,UP,8.0,24.6,False,20.6,8.2,19.9,-5.7,3.1,False,1.8,-24.6,1.7,-5.7,20.7,False,4.1,-64.0,-0.7,-5.7
PLUS,2.0,COMP,2016-12-09,2016,2014-10-24,112,28.82,1.0,79.1,1.99,111,False,0.0702,0.1195,0.812,0.0381,False,True,0.0677,0.0429,0.96,0.82,1.84,0.04,UP,8.0,11.4,False,5.9,1.8,1.2,-5.4,34.0,False,25.4,13.5,16.3,-5.4,28.6,False,9.0,-9.2,-2.1,-5.4
PLUS,2.0,ANTI,2020-03-20,2020,2019-05-10,46,23.29,0.0,23.1,1.95,0,False,0.0644,0.1011,0.522,0.0362,False,False,0.0965,0.0176,1.5,0.85,1.78,0.04,NONE,,47.4,False,11.9,-1.8,4.0,0.0,58.9,False,13.2,-7.6,2.0,0.0,114.3,False,41.3,-18.6,29.5,0.0
PLUS,2.0,COMP,2020-08-07,2020,2019-05-10,66,37.86,0.66,55.1,1.95,20,False,0.077,0.1133,0.636,0.0362,False,True,0.038,0.0447,0.49,0.9,2.13,0.05,UP,22.0,-2.4,False,-7.5,-18.6,-11.1,-12.2,19.2,False,2.4,-20.5,-3.3,-12.2,29.7,False,-4.5,-29.8,-6.6,-12.2
PLXS,1.5,COMP,2011-02-18,2011,2010-05-21,40,32.81,0.89,59.5,1.47,25,False,0.0526,0.0878,0.675,0.056,False,True,0.0395,0.0491,0.75,1.07,0.94,0.03,UP,6.0,12.5,False,12.7,13.4,14.0,-10.9,-25.6,False,-10.1,-1.8,-11.1,-25.6,12.7,False,9.2,0.7,3.8,-31.8
PLXS,1.5,COMP,2011-04-01,2011,2010-09-03,31,34.8,1.0,62.5,1.4,30,False,0.0539,0.0754,0.677,0.0535,True,True,0.0426,0.0404,0.79,1.32,1.01,0.03,UP,3.0,0.1,False,-0.9,-2.8,-0.9,-11.8,-35.0,False,-20.8,-20.1,-26.7,-35.7,0.5,False,-7.4,-21.9,-18.0,-35.7
PLXS,1.5,COMP,2012-01-06,2012,2011-07-15,26,31.33,0.91,58.7,1.44,15,False,0.0602,0.0921,0.654,0.0573,False,True,0.0401,0.0465,0.67,0.84,1.05,0.0,UP,1.0,9.1,False,-0.8,-3.7,-8.2,0.0,-9.4,False,-16.5,-11.9,-20.8,-14.7,-16.2,False,-33.4,-28.4,-32.9,-28.9
PLXS,1.5,ANTI,2012-06-01,2012,2011-12-02,27,26.73,0.01,35.4,1.43,26,False,0.1051,0.111,0.407,0.0625,False,False,0.0681,0.0694,0.65,0.89,1.68,0.0,DOWN,21.0,11.8,False,1.1,0.7,-1.3,0.0,-13.4,False,-25.5,-22.0,-22.9,-16.7,9.2,False,-21.2,-23.5,-13.7,-16.7
PLXS,1.5,COMP,2013-05-10,2013,2012-09-21,34,29.26,0.7,63.7,1.45,26,False,0.0492,0.0909,0.559,0.0619,False,True,0.0491,0.0349,1.0,0.94,0.79,0.0,UP,10.0,19.1,False,14.9,20.8,14.1,-2.0,33.0,False,23.4,28.2,19.3,-2.0,41.4,False,24.0,24.4,20.6,-2.0
PLXS,1.5,COMP,2015-05-22,2015,2013-07-05,99,45.46,1.0,65.0,1.48,97,False,0.0354,0.0744,0.697,0.0444,False,True,0.0252,0.0426,0.71,0.96,0.8,0.01,UP,1.0,-19.0,False,-12.3,0.1,-11.9,-19.0,-18.1,False,-17.4,-12.9,-22.2,-23.8,-7.0,False,-5.6,-2.8,-4.5,-34.2
PLXS,1.5,ANTI,2015-10-30,2015,2013-07-05,122,34.62,0.26,35.1,1.5,120,False,0.0451,0.077,0.738,0.0444,False,True,0.0305,0.0214,0.68,1.07,1.02,0.02,DOWN,11.0,1.0,False,7.2,7.2,8.8,-13.6,20.6,False,20.3,21.8,26.8,-13.6,30.9,False,26.5,3.2,26.4,-13.6
PLXS,1.5,COMP,2016-04-15,2016,2015-07-03,42,39.0,0.66,55.9,1.46,13,False,0.0286,0.0673,0.881,0.0333,False,True,0.0098,0.0352,0.34,0.75,0.86,0.0,UP,6.0,17.7,False,13.3,8.4,16.4,0.0,16.7,False,13.0,-7.2,10.2,0.0,45.9,False,31.7,5.1,26.8,0.0
PLXS,1.5,COMP,2019-10-25,2019,2016-11-11,155,72.3,1.0,69.9,1.46,21,False,0.0529,0.074,0.684,0.0367,False,True,0.0235,0.0482,0.44,0.83,1.44,0.01,UP,1.0,11.2,False,1.7,-6.7,-2.8,0.0,-18.4,False,-13.2,-23.8,-28.2,-40.5,1.1,False,-15.8,-46.0,-45.6,-40.5
PLXS,1.5,COMP,2022-11-11,2022,2020-11-06,106,105.79,1.0,70.0,1.46,105,False,0.0608,0.0791,0.726,0.0683,False,False,0.0434,0.0311,0.71,1.4,0.89,0.02,UP,1.0,-6.5,False,-9.3,-18.3,-10.8,-11.6,-18.3,False,-22.5,-30.9,-31.7,-19.0,-4.4,False,-16.7,-48.4,-36.7,-19.0
PLXS,1.5,COMP,2022-12-02,2022,2020-11-27,106,111.07,1.0,74.0,1.47,44,False,0.0563,0.0839,0.623,0.0687,False,True,0.0465,0.0603,0.83,1.5,0.82,0.02,UP,6.0,-13.5,False,-13.3,-24.1,-16.2,-15.8,-15.5,False,-21.6,-47.5,-37.2,-22.9,-7.1,False,-21.7,-52.7,-41.3,-22.9
PLXS,1.5,COMP,2024-07-26,2024,2023-05-19,63,129.85,1.0,75.2,1.49,62,False,0.0477,0.0734,0.492,0.0436,False,True,0.0137,0.0392,0.29,1.39,1.09,0.02,UP,8.0,8.7,False,2.1,3.5,1.6,-9.3,17.4,False,5.0,8.1,2.7,-9.3,-5.1,False,-23.6,-25.2,-28.1,-13.6
PLXS,2.0,COMP,2024-11-08,2024,2022-07-22,121,165.97,1.0,80.9,1.95,120,False,0.0555,0.1364,0.264,0.0384,False,True,0.0188,0.0582,0.34,1.98,1.45,0.02,UP,5.0,-15.0,False,-15.7,-9.9,-16.8,-15.0,-24.0,False,-19.0,-10.6,-19.2,-32.4,-13.7,False,-27.2,-48.5,-32.9,-32.4
PLXS,2.0,COMP,2026-01-30,2026,2024-04-26,93,199.33,1.0,74.4,1.99,92,False,0.0765,0.1389,0.731,0.0323,False,True,0.0381,0.0654,0.5,2.01,2.37,0.02,UP,1.0,32.7,False,28.3,6.4,24.2,-6.7,26.1,False,17.6,-7.9,15.2,-6.7,,,,,,
PLXS,2.0,COMP,2026-02-06,2026,2024-07-12,83,206.22,1.0,76.1,1.86,82,False,0.0693,0.1251,0.566,0.0331,False,True,0.079,0.0731,1.14,2.17,2.09,0.02,UP,8.0,29.3,False,22.2,-11.8,12.4,-9.9,31.1,False,18.5,-14.0,12.2,-9.9,,,,,,
PLXT,1.5,COMP,2013-08-02,2013,2013-01-04,31,5.49,1.0,67.6,1.38,30,True,0.0383,0.0655,0.806,0.1079,False,True,0.0535,0.0468,1.4,1.52,0.35,0.06,UP,6.0,9.7,False,6.1,4.2,1.7,-2.6,10.2,False,4.9,2.5,-2.6,-2.6,18.4,False,3.6,-9.6,-6.5,-2.6
PLYA,1.5,ANTI,2018-11-16,2018,2017-08-11,67,7.9,0.0,24.2,1.45,0,True,0.0286,0.063,0.507,0.0238,False,False,0.0324,0.045,1.13,0.79,1.2,0.1,DOWN,1.0,-1.3,False,-3.2,-12.1,-4.2,-22.2,11.0,False,5.5,-3.0,1.2,-22.2,-7.7,False,-23.9,-52.9,-29.9,-22.2
PLYA,1.5,COMP,2019-05-10,2019,2018-10-12,31,8.48,0.77,56.2,1.49,21,True,0.0349,0.0846,0.742,0.0309,False,True,0.0311,0.0239,0.89,1.2,1.13,0.03,NONE,,-14.0,False,-15.7,-15.0,-15.1,-17.1,-10.3,False,-18.5,-30.9,-19.5,-17.1,-75.8,False,-79.4,-101.4,-98.4,-82.9
PLYA,1.5,ANTI,2020-01-31,2020,2018-10-12,69,7.02,0.29,41.8,1.49,59,True,0.0402,0.0683,0.87,0.0309,False,True,0.0391,0.0344,0.97,1.01,1.3,0.03,DOWN,4.0,-67.8,False,-56.2,-60.4,-65.1,-79.3,-48.3,False,-50.8,-69.1,-70.1,-79.3,-24.2,False,-41.4,-90.1,-68.8,-79.3
PLYA,1.5,COMP,2021-10-15,2021,2021-02-05,37,8.48,0.87,63.2,1.42,36,True,0.033,0.0752,0.73,0.1349,False,True,0.0891,0.0592,2.7,0.8,0.24,0.0,UP,3.0,-11.4,False,-16.0,-28.9,-14.6,-16.4,-1.7,False,-0.5,7.1,6.4,-16.4,-33.8,False,-15.3,-0.1,-5.0,-34.9
PLYA,1.5,COMP,2023-01-27,2023,2022-06-10,34,7.26,0.67,60.0,1.47,16,True,0.0732,0.0886,0.647,0.0571,False,True,0.0749,0.0403,1.02,1.0,1.28,0.0,UP,4.0,28.2,False,25.3,24.9,19.2,0.0,13.4,False,-0.1,-20.8,-16.5,0.0,15.0,False,-7.0,-43.3,-29.0,-4.7
PLYA,1.5,ANTI,2023-08-04,2023,2023-01-13,30,7.22,0.12,36.8,1.39,29,True,0.0654,0.0923,0.4,0.0522,True,True,0.0146,0.049,0.22,1.14,1.25,0.0,NONE,,3.2,False,5.6,6.3,4.2,-4.2,17.3,False,5.8,-7.4,1.5,-4.2,7.6,False,-13.3,-34.8,-13.8,-4.2
PLYA,1.5,COMP,2024-02-16,2024,2023-01-13,58,8.83,0.71,63.7,1.39,57,True,0.0859,0.0975,0.431,0.0522,True,True,0.0178,0.0361,0.21,0.54,1.65,0.0,UP,6.0,-5.7,False,-12.0,-19.8,-10.7,-5.7,-16.5,False,-28.2,-38.8,-27.2,-16.5,51.2,False,27.6,25.4,25.5,-16.5
PLYA,2.0,ANTI,2020-03-06,2020,2019-05-24,42,4.2,0.0,23.1,1.99,0,True,0.0477,0.0975,0.238,0.0383,False,False,0.0155,0.0444,0.32,0.99,1.25,0.02,DOWN,1.0,-12.5,False,-20.5,-28.3,-28.0,-65.5,5.2,False,-11.1,-24.7,-31.6,-65.5,63.1,False,31.7,-11.6,13.6,-65.5
PLYA,2.0,ANTI,2022-09-16,2022,2020-11-27,95,6.17,0.29,37.3,1.95,92,True,0.0862,0.134,0.674,0.133,False,False,0.0493,0.0402,0.57,0.97,0.65,0.0,NONE,,-3.6,False,-3.4,-8.3,1.5,-10.5,40.2,False,38.2,16.0,34.2,-10.5,20.9,False,4.1,-24.7,-8.2,-10.5
PLYA,2.0,COMP,2024-12-27,2024,2022-12-23,106,12.33,1.0,77.1,1.99,105,True,0.083,0.1152,0.717,0.053,False,True,0.0244,0.0531,0.29,1.48,1.57,0.01,UP,1.0,8.1,False,14.4,22.7,18.2,-0.6,9.3,True,8.7,5.9,8.3,-0.6,9.3,True,8.7,5.9,8.3,-0.6
PLYA,2.0,COMP,2025-01-03,2025,2023-01-13,104,12.66,1.0,78.3,1.83,103,True,0.0794,0.1177,0.51,0.0522,False,True,0.0277,0.0412,0.35,1.44,1.52,0.01,UP,5.0,4.7,False,19.1,33.0,23.1,-3.2,6.5,True,5.3,4.4,4.7,-3.2,6.5,True,5.3,4.4,4.7,-3.2
PLYM,1.5,COMP,2020-12-18,2020,2020-03-27,39,11.32,0.83,56.1,1.49,37,True,0.0374,0.076,0.795,0.0659,False,True,0.006,0.0378,0.16,1.13,0.57,0.03,UP,2.0,18.7,False,12.9,10.4,17.6,0.0,40.6,False,27.5,26.1,29.8,0.0,118.4,False,92.2,81.5,93.6,0.0
PLYM,1.5,COMP,2021-01-01,2021,2020-04-10,39,12.14,1.0,61.8,1.38,38,True,0.0465,0.0725,0.718,0.072,False,True,0.0265,0.0436,0.57,1.22,0.65,0.03,UP,3.0,15.3,False,7.8,-0.5,11.7,-2.4,37.2,False,20.5,18.3,22.6,-2.4,121.7,False,92.9,79.5,94.3,-2.4
PLYM,1.5,ANTI,2022-10-21,2022,2022-04-29,26,14.92,0.15,38.7,1.47,2,True,0.0659,0.0958,0.577,0.0325,True,False,0.1039,0.0725,1.58,1.05,2.03,0.04,NONE,,22.7,False,16.4,-0.7,19.8,0.0,23.2,False,12.2,-11.5,7.8,0.0,21.1,False,6.8,-33.1,-8.5,0.0
PLYM,1.5,COMP,2023-01-13,2023,2022-04-29,38,18.39,0.68,57.5,1.47,14,True,0.0566,0.0834,0.711,0.0325,True,True,0.0179,0.0249,0.32,0.57,1.74,0.08,UP,22.0,-5.0,False,-8.9,-16.7,-18.6,-5.0,12.5,False,-1.1,-26.4,-22.8,-5.0,14.5,False,-6.9,-39.6,-32.3,-5.0
PLYM,2.0,COMP,2021-01-01,2021,2020-02-28,45,12.14,0.7,61.8,1.83,41,True,0.051,0.1139,0.822,0.0381,False,True,0.0265,0.0436,0.52,1.21,1.34,0.02,UP,14.0,15.3,False,7.8,-0.5,11.7,-2.4,37.2,False,20.5,18.3,22.6,-2.4,121.7,False,92.9,79.5,94.3,-2.4
PLZL,1.5,ANTI,2010-05-07,2010,2009-07-17,42,1348.61,0.33,39.7,1.45,41,True,0.077,0.0996,0.548,0.086,False,True,0.0181,0.0028,0.24,1.06,0.9,0.02,NONE,,0.9,False,-0.6,-2.9,-2.3,-0.6,14.4,False,3.0,-3.5,-4.3,-0.6,41.3,False,18.4,0.9,11.7,-0.6
PLZL,1.5,COMP,2010-12-03,2010,2009-09-04,65,1798.0,1.0,71.2,1.42,64,True,0.0498,0.0757,0.646,0.0797,False,True,0.0519,0.0829,1.04,1.34,0.62,0.05,UP,1.0,-7.3,False,-14.4,-12.2,-12.4,-10.3,8.8,False,4.0,5.6,7.1,-10.3,-30.0,False,-34.6,-40.4,-36.6,-30.0
PLZL,1.5,COMP,2010-12-24,2010,2009-09-11,67,1905.28,1.0,75.8,1.43,64,True,0.0579,0.0868,0.448,0.0789,False,True,0.0374,0.0735,0.65,1.3,0.73,0.04,UP,1.0,-10.5,False,-17.0,-16.3,-15.6,-15.3,-9.2,False,-16.8,-18.1,-15.4,-15.3,-46.5,False,-48.5,-55.7,-49.3,-46.5
PLZL,1.5,ANTI,2012-05-18,2012,2011-11-25,26,1013.8,0.0,32.7,1.44,0,True,0.1069,0.1195,0.423,0.0404,False,True,0.0584,0.0805,0.55,0.79,2.65,0.0,DOWN,1.0,-3.8,False,-14.0,-13.7,-16.4,-5.4,-8.4,False,-14.6,-8.6,-11.4,-8.4,-6.0,False,-36.3,-33.6,-28.3,-10.9
PLZL,1.5,ANTI,2013-06-14,2013,2012-03-09,66,858.7,0.0,35.7,1.49,0,True,0.0439,0.0874,0.682,0.0662,False,True,0.0155,0.028,0.35,0.51,0.66,0.05,DOWN,1.0,3.7,False,-0.6,-0.9,-4.6,-3.6,-6.6,False,-16.9,-14.5,-24.7,-8.0,-40.3,False,-61.6,-71.3,-70.0,-40.3
PLZL,1.5,ANTI,2013-06-21,2013,2012-03-23,65,836.4,0.0,34.0,1.46,0,True,0.0424,0.0822,0.723,0.0667,False,True,0.0217,0.0324,0.51,0.5,0.64,0.05,DOWN,1.0,7.6,False,-0.2,-1.1,-4.9,-1.1,-4.9,False,-20.2,-18.6,-28.5,-5.5,-39.7,False,-65.3,-75.2,-73.4,-39.7
PLZL,1.5,COMP,2017-11-17,2017,2016-02-26,91,5070.0,1.0,70.3,1.33,84,True,0.0298,0.0589,0.78,0.0652,False,True,0.0297,0.0331,1.0,7.01,0.46,0.16,DOWN,21.0,-11.2,False,-17.6,-12.2,-18.6,-14.8,-26.4,False,-32.6,-29.1,-35.6,-30.0,-15.3,False,-23.4,-7.9,-24.9,-30.0
PLZL,1.5,ANTI,2018-04-13,2018,2016-02-26,112,3550.0,0.0,28.2,1.43,0,True,0.0283,0.0601,0.759,0.0652,False,True,0.043,0.012,1.52,8.21,0.43,0.13,NONE,,20.0,False,14.1,18.9,8.5,0.0,19.4,False,14.4,25.7,11.0,0.0,39.4,False,27.9,27.7,23.3,0.0
PLZL,2.0,COMP,2009-10-23,2009,2009-01-30,39,1689.99,1.0,72.3,1.65,38,True,0.0699,0.102,0.769,,False,True,0.0447,0.0594,0.64,1.0,,0.03,UP,3.0,-11.6,False,-11.5,-10.7,-11.0,-11.6,-18.2,False,-29.2,-35.4,-32.7,-18.2,-9.0,False,-20.8,-30.8,-30.9,-20.7
PLZL,2.0,ANTI,2021-09-17,2021,2020-03-27,78,12545.5,0.28,32.6,1.79,67,True,0.0755,0.1326,0.654,0.0306,False,True,0.0087,0.0248,0.12,0.54,2.47,0.03,NONE,,3.2,True,-3.5,-10.3,-3.4,-5.8,3.2,True,-3.5,-10.3,-3.4,-5.8,3.2,True,-3.5,-10.3,-3.4,-5.8
PL_old,1.5,COMP,2010-03-26,2010,2009-07-31,35,20.56,0.78,63.1,1.48,34,True,0.0736,0.1013,0.6,0.1973,False,True,0.0483,0.0627,0.66,0.87,0.37,0.03,UP,1.0,11.2,False,18.2,12.5,16.7,-1.3,3.7,False,4.2,2.6,-0.2,-6.0,27.8,False,13.0,-1.3,8.5,-6.0
PL_old,1.5,COMP,2010-04-09,2010,2009-08-07,36,23.4,1.0,72.0,1.43,19,True,0.0797,0.1045,0.472,0.1942,False,True,0.0679,0.0727,0.85,0.95,0.41,0.03,UP,1.0,-8.0,False,1.3,-5.1,0.8,-13.2,-4.6,False,-3.0,-6.4,-6.5,-17.4,14.1,False,0.8,-13.6,-2.9,-17.4
PL_old,1.5,COMP,2013-01-25,2013,2011-12-23,58,31.6,1.0,67.8,1.4,56,True,0.0408,0.0692,0.741,0.0514,True,True,0.0465,0.0466,1.14,1.01,0.79,0.03,UP,1.0,18.5,False,12.7,12.6,14.4,0.0,37.4,False,23.8,26.1,24.3,0.0,55.8,False,34.4,32.4,24.8,0.0
PL_old,1.5,COMP,2013-03-15,2013,2012-01-13,62,35.14,1.0,73.4,1.44,61,True,0.047,0.0778,0.677,0.0513,True,True,0.0151,0.0389,0.32,0.79,0.92,0.02,UP,2.0,8.4,False,3.7,1.4,2.9,-1.3,25.2,False,16.0,13.3,10.9,-1.3,50.1,False,29.7,24.7,18.9,-1.3
PL_old,1.5,COMP,2014-06-06,2014,2013-11-08,31,69.46,1.0,81.2,1.49,30,True,0.0299,0.0739,0.129,0.0288,False,True,0.0139,0.0159,0.46,0.83,1.04,0.0,UP,5.0,0.1,False,-3.4,-9.2,-7.8,-0.3,0.5,False,-7.0,-17.9,-13.6,-0.3,0.7,True,-2.9,-11.0,-9.2,-0.3
PL_old,2.0,COMP,2010-04-09,2010,2009-07-17,39,23.4,1.0,72.0,1.77,38,True,0.0861,0.1255,0.718,0.2018,False,True,0.0679,0.0727,0.79,0.95,0.43,0.03,UP,1.0,-8.0,False,1.3,-5.1,0.8,-13.2,-4.6,False,-3.0,-6.4,-6.5,-17.4,14.1,False,0.8,-13.6,-2.9,-17.4
PM,1.5,ANTI,2019-01-11,2019,2018-03-16,44,47.51,0.1,35.0,1.48,3,False,0.0412,0.0878,0.795,0.0221,False,False,0.1012,0.0505,2.46,0.91,1.86,0.02,NONE,,25.0,False,12.4,0.6,9.1,0.0,21.1,False,4.0,-3.6,0.2,0.0,33.3,False,5.2,-25.2,-3.7,0.0
PM,1.5,COMP,2019-05-17,2019,2018-03-16,62,60.1,0.68,57.3,1.48,21,False,0.0576,0.0831,0.79,0.0221,False,True,0.0108,0.0087,0.19,0.73,2.61,0.03,NONE,,-0.7,False,-2.3,-7.2,-2.3,-11.2,0.8,False,-9.3,-26.6,-10.5,-16.7,-16.9,False,-19.1,-43.2,-39.9,-25.1
PM,1.5,COMP,2024-08-02,2024,2022-10-21,94,109.41,1.0,82.6,1.5,93,False,0.0277,0.0643,0.734,0.0372,False,True,0.03,0.0265,1.08,1.17,0.74,0.04,UP,2.0,12.1,False,4.6,0.1,3.4,-1.5,13.0,False,-0.7,1.0,-3.8,-1.5,43.7,False,25.6,13.2,19.6,-1.5
PM,1.5,COMP,2024-08-23,2024,2022-10-28,96,111.57,1.0,80.6,1.47,94,False,0.0293,0.0783,0.385,0.0372,False,True,0.0385,0.0554,1.31,1.16,0.79,0.04,UP,1.0,9.4,False,3.1,10.9,3.9,0.0,31.4,False,24.0,30.3,21.5,-0.3,48.6,False,32.3,29.8,28.7,-0.3
PM,1.5,COMP,2024-08-30,2024,2022-11-11,95,114.49,1.0,82.6,1.47,44,False,0.0292,0.0834,0.232,0.0385,False,True,0.029,0.0583,0.99,1.2,0.76,0.04,UP,1.0,9.1,False,1.9,9.7,2.0,-2.3,28.8,False,22.7,32.7,21.8,-2.8,40.9,False,25.0,21.1,20.4,-2.8
PM,1.5,COMP,2026-02-13,2026,2025-01-31,55,184.32,1.0,69.7,1.49,54,False,0.0539,0.0774,0.709,0.0256,False,True,0.0583,0.0546,1.08,0.99,2.11,0.0,UP,13.0,2.0,False,-6.7,-34.4,-15.9,-15.1,3.3,False,-11.2,-40.9,-18.5,-15.1,,,,,,
PM,1.5,COMP,2026-05-15,2026,2025-02-07,67,188.05,1.0,65.3,1.37,66,False,0.0609,0.0728,0.657,0.0256,False,True,0.028,0.0356,0.46,0.82,2.38,0.0,UP,9.0,1.2,False,-4.1,-4.4,-2.0,-6.5,,,,,,,,,,,,
PMC,1.5,ANTI,2010-07-02,2010,2009-08-07,48,13.91,0.0,35.5,1.5,0,True,0.0935,0.1093,0.521,0.0573,False,False,0.0357,0.0707,0.38,1.14,1.63,0.0,DOWN,1.0,-31.6,False,-44.3,-40.6,-47.2,-48.5,-17.7,False,-42.0,-46.9,-46.5,-48.5,-5.9,False,-39.6,-46.4,-43.3,-48.5
PMC,1.5,ANTI,2010-07-16,2010,2009-08-28,47,13.58,0.0,34.3,1.49,0,True,0.0907,0.1084,0.511,0.0551,False,False,0.0607,0.0559,0.67,1.02,1.65,0.02,DOWN,2.0,-28.5,False,-39.4,-33.2,-44.9,-47.2,-6.3,False,-28.8,-34.1,-35.4,-47.2,-1.3,False,-27.3,-24.5,-32.8,-47.2
PMC,1.5,ANTI,2012-02-17,2012,2011-08-26,26,13.01,0.19,44.2,1.33,2,True,0.0474,0.0672,0.615,0.0597,False,True,0.0577,0.0536,1.22,1.35,0.79,0.08,DOWN,8.0,-20.4,False,-15.9,-9.0,-16.4,-20.4,-1.2,False,-6.4,1.5,-9.3,-26.5,14.6,False,0.6,8.8,6.5,-26.5
PMC,1.5,COMP,2012-09-07,2012,2012-01-13,35,13.02,0.73,60.0,1.5,14,True,0.062,0.0944,0.714,0.0682,False,True,0.0381,0.0786,0.61,0.88,0.91,0.03,UP,12.0,10.9,False,11.7,11.9,17.1,-4.8,8.2,False,-0.8,-2.6,8.3,-4.8,-4.2,False,-21.8,-24.0,-16.6,-5.5
PMC,1.5,ANTI,2013-08-30,2013,2012-08-03,57,12.3,0.24,40.9,1.41,56,True,0.0553,0.0732,0.737,0.0591,False,True,0.0618,0.0599,1.12,1.22,0.94,0.04,UP,10.0,83.6,False,72.4,72.7,69.6,0.0,95.9,False,80.9,76.5,75.0,0.0,102.4,False,77.3,61.0,68.1,0.0
PMC,1.5,ANTI,2015-10-30,2015,2015-02-27,36,28.57,0.31,43.4,1.47,35,True,0.0669,0.091,0.611,0.0407,False,True,0.0591,0.037,0.88,0.86,1.64,0.0,DOWN,17.0,3.9,False,10.2,10.2,11.8,0.0,-17.3,False,-17.6,-16.1,-11.1,-28.4,-18.1,False,-22.5,-45.9,-22.6,-28.4
PMC,1.5,COMP,2016-09-23,2016,2016-01-22,36,27.37,0.7,55.6,1.48,26,True,0.0517,0.0946,0.694,0.0505,False,True,0.0308,0.0261,0.6,1.05,1.02,0.0,NONE,,-5.0,False,-10.1,-15.1,-6.9,-21.4,-14.0,False,-23.3,-33.0,-24.9,-21.4,6.5,False,-11.3,-31.3,-16.7,-21.4
PMC,1.5,ANTI,2016-10-28,2016,2016-01-22,41,23.39,0.3,40.7,1.48,31,True,0.0468,0.0933,0.683,0.0505,False,True,0.0239,0.0266,0.51,1.02,0.93,0.0,NONE,,10.1,False,1.7,-2.7,2.3,-8.1,0.9,False,-12.3,-17.6,-15.8,-8.1,24.4,False,0.7,-25.2,-6.0,-8.1
PMC,2.0,COMP,2011-01-07,2011,2010-07-02,28,12.35,0.77,55.8,1.94,20,True,0.1252,0.1744,0.643,0.046,False,True,0.0178,0.0453,0.14,0.7,2.72,0.07,NONE,,-2.7,False,-7.6,-9.9,-4.7,-12.2,12.5,False,5.8,5.1,6.4,-14.1,17.8,False,15.3,6.9,13.5,-14.1
PMC,2.0,COMP,2013-11-15,2013,2012-06-22,74,20.55,1.0,76.0,1.99,68,True,0.0624,0.1159,0.689,0.068,False,True,0.019,0.0914,0.3,1.17,0.92,0.03,UP,1.0,14.8,False,12.0,7.9,7.5,-2.2,33.3,False,27.9,23.0,27.9,-2.2,16.9,False,1.3,-12.5,-7.8,-2.2
PMC,2.0,COMP,2013-11-22,2013,2012-08-03,69,21.14,1.0,77.2,1.89,68,True,0.0605,0.1161,0.522,0.0591,False,True,0.0221,0.0932,0.37,1.53,1.02,0.03,UP,1.0,15.7,False,13.4,7.9,8.2,-4.9,30.7,False,24.4,17.3,22.7,-4.9,7.0,False,-9.6,-27.0,-18.5,-4.9
PMC,2.0,COMP,2013-11-29,2013,2012-08-10,69,22.58,1.0,79.9,1.84,13,True,0.0589,0.1327,0.159,0.0601,False,True,0.1448,0.0983,2.46,1.51,0.98,0.03,UP,6.0,6.7,False,3.3,-1.0,0.6,-11.0,20.2,False,12.7,5.9,12.7,-11.0,-3.4,False,-20.1,-40.5,-28.9,-11.0
PMC,2.0,ANTI,2014-11-28,2014,2013-11-08,56,21.81,0.27,36.5,1.58,55,True,0.0624,0.1038,0.536,0.049,False,True,0.0682,0.0252,1.09,1.02,1.27,0.0,UP,21.0,14.6,False,12.4,10.9,12.0,-8.0,52.5,False,49.6,43.6,48.1,-8.0,54.7,False,51.6,54.4,45.8,-8.0
