ticker,R,start,asof,base_len,close,base_hi,base_lo,range_ratio,drift,prior_dd,above_ma200,mad_med,cv,mid_share,pre_vol,pos_now,ma_now,slope_now,rsi_now,hl_now,wk_since_low_now,mad_tail8,mad_tail13,contr8,vol_dry8,rel_tight,zero_wk_share,spring,date,rev_yoy,rev_yoy_prev,rev_accel,rev_ttm_yoy,ni_ttm,gm,q_date,fcf_ttm,eps_actual,eps_yoy,surprise_pct,eps_turn_pos,quality,sector,industry,mkt_cap,short_ratio,short_pct_float,shares_short,shares_short_prior,short_chg_mom
INR,2.0,2025-01-31,2026-09-11,85,15.38,21.3,11.48,1.86,-0.34,,,0.1062,0.1451,0.612,,0.4,False,-0.125,56.6,0,45,0.0701,0.0426,0.66,0.71,,0.0,False,2026-09-11,1.2962967935979375,9.06577408033277,-7.769477286734833,3.020986728776694,60961000.0,0.5572597196802694,2026-06-30,-800442000.0,0.88,1.4656084656084656,2.3256,True,False,Energy,Oil & Gas E&P,278139072.0,,0.1791,,,
INSP,2.0,2026-01-23,2026-09-11,34,68.12,79.4,40.05,1.98,-0.25,-0.84,False,0.1183,0.1744,0.647,0.0976,0.71,True,0.114,59.7,0,17,0.0492,0.1167,0.42,0.72,1.21,0.0,False,2026-09-11,-0.07602977621772011,0.016223170422765998,-0.09225294664048611,0.04345695868628319,135042000.0,0.8548117718029126,2026-06-30,117090999.0,0.14,-0.6888888888888889,163.6364,False,True,Healthcare,Medical Devices,2110457472.0,,0.1656,,,
INTR,2.0,2025-01-24,2026-09-11,86,5.78,9.34,4.83,1.93,0.05,-0.35,True,0.1883,0.196,0.384,0.0598,0.21,False,-0.224,43.6,0,85,0.0288,0.0276,0.15,1.14,3.15,0.03,False,2026-09-11,0.3374119943157945,0.3896974297439024,-0.05228543542810793,0.42319170726430944,1536188401.0,0.40723848961098563,2026-06-30,-2650777759.0,0.19,0.4615384615384615,11.7647,False,False,Financial Services,Banks - Regional,2521041920.0,,0.033,,,
INTT,2.0,2026-02-06,2026-09-11,32,11.22,18.8,9.92,1.9,0.02,-0.25,False,0.1692,0.1864,0.469,0.0516,0.15,False,-0.165,41.0,0,29,0.0757,0.1393,0.45,0.8,3.28,0.03,False,2026-09-11,0.25535015997156063,0.2721402560348387,-0.01679009606327808,0.054380888180069364,1568000.0,0.40489338204060826,2026-06-30,3482000.0,0.09,2.0,125.0,False,True,Technology,Semiconductor Equipment & Materials,146470480.0,,0.0391,,,
IONS,2.0,2025-09-05,2026-09-11,54,55.65,86.5,51.77,1.67,-0.32,-0.03,True,0.0758,0.1237,0.556,0.05,0.11,False,-0.166,38.1,0,6,0.0214,0.042,0.28,0.99,1.52,0.0,False,2026-09-11,-0.4072567354423967,0.8698219007385344,-1.277078636180931,-0.074457841790327,-564780000.0,0.9897779054969416,2026-06-30,-558875000.0,-0.7,-1.8235294117647056,35.7798,False,False,Healthcare,Biotechnology,9008851968.0,,0.1667,,,
IOSP,1.5,2025-03-07,2026-09-11,80,93.08,97.33,65.12,1.49,-0.06,-0.48,False,0.0558,0.084,0.75,0.0387,0.87,True,0.149,64.8,1,25,0.0081,0.0507,0.15,0.91,1.44,0.0,False,2026-09-11,0.11758016829656581,0.028130671506352067,0.08944949679021375,0.028703858826157447,121500000.0,0.28144078144078144,2026-06-30,64899999.0,1.27,0.007936507936507943,20.9524,False,True,Basic Materials,Specialty Chemicals,2296352768.0,,0.0263,,,
IOT,2.0,2025-02-28,2026-09-11,81,38.44,47.68,25.42,1.88,-0.34,-0.57,True,0.0775,0.1343,0.765,0.0741,0.58,True,0.194,54.7,3,31,0.029,0.0491,0.37,1.06,1.05,0.0,False,2026-09-11,0.29875600286093795,0.3051645751790757,-0.00640857231813774,0.29504182919947985,90554000.0,0.772133027297384,2026-07-31,255478000.0,0.03,-0.75,50.0,False,True,Technology,Software - Infrastructure,22475528192.0,,0.0893,,,
IP,1.5,2026-02-27,2026-09-11,29,34.29,42.43,29.48,1.44,0.36,-0.47,False,0.0832,0.0978,0.586,0.0602,0.37,True,0.171,42.0,0,17,0.0255,0.0508,0.31,0.81,1.38,0.03,False,2026-09-11,-0.11275306635141125,0.011862396204033177,-0.12461546255544442,0.10344670374760656,-3438000000.0,0.27648234510326447,2026-06-30,492000000.0,0.04,-0.7999999999999999,200.0,False,False,Consumer Cyclical,Packaging & Containers,18196021248.0,,0.1549,,,
IPI,1.5,2026-01-16,2026-09-11,35,40.28,46.52,32.84,1.42,0.01,-0.14,True,0.0661,0.0967,0.429,0.0611,0.54,False,-0.077,58.5,0,32,0.0694,0.0241,1.05,0.92,1.08,0.03,False,2026-09-11,-0.06697727781508844,0.043987432162239326,-0.11096470997732777,0.05410397671746292,26311000.0,0.2496663417560171,2026-06-30,31028000.0,0.56,0.24444444444444452,47.3684,False,True,Basic Materials,Agricultural Inputs,533960832.0,,0.03,,,
IR,1.5,2023-11-17,2026-09-11,148,73.09,103.99,69.6,1.49,-0.28,-0.0,False,0.0766,0.0979,0.662,0.0342,0.1,True,0.041,39.8,2,75,0.0354,0.0333,0.46,1.25,2.24,0.01,False,2026-09-11,0.08522697176757243,0.07595526561043808,0.009271706157134352,0.07847317450402613,959100000.0,0.4210269426005467,2026-06-30,1219300000.0,0.82,0.024999999999999883,2.5,False,True,Industrials,Specialty Industrial Machinery,28296798208.0,,0.0388,,,
IRD,2.0,2026-02-13,2026-09-11,31,6.07,6.07,3.08,1.97,-0.17,0.02,True,0.1277,0.1639,0.645,0.1091,1.0,False,-0.151,69.1,0,7,0.0595,0.0663,0.47,1.0,1.17,0.0,False,2026-09-11,-0.738029146426093,-0.5064073226544623,-0.23162182377163065,-0.36087153881071266,-107610000.0,1.0,2026-06-30,-40667000.0,-0.14,-0.16666666666666682,6.6667,False,False,Healthcare,Biotechnology,502502784.0,,0.1379,,,
IREN,2.0,2025-09-12,2026-09-11,53,43.64,63.54,33.62,1.89,-0.18,0.27,True,0.1104,0.1894,0.472,0.1307,0.33,False,-0.152,49.8,0,8,0.0677,0.0837,0.61,1.12,0.84,0.0,False,2026-09-11,-0.26745402900284043,-0.00019333945574939726,-0.26726068954709103,0.4110769365877416,-702623000.0,0.7572886297376094,2026-06-30,-1990213090.0,-0.41,-2.9523809523809526,18.0,False,False,Financial Services,Capital Markets,17271590912.0,,0.2446,,,
IRON,1.5,2025-12-19,2026-09-11,39,74.14,80.33,55.95,1.44,0.23,-0.4,True,0.0729,0.0975,0.41,0.0657,0.75,True,0.152,50.7,1,30,0.018,0.0294,0.25,0.84,1.11,0.03,False,2026-09-11,,,,-inf,-245888000.0,,2026-06-30,-197582000.0,-1.54,0.025316455696202552,2.5316,False,False,Healthcare,Biotechnology,2689802496.0,,0.2237,,,
IRON,2.0,2025-05-16,2026-09-11,70,74.14,93.36,46.68,2.0,0.39,-0.38,True,0.1274,0.1706,0.686,0.0831,0.59,True,0.152,50.7,3,67,0.018,0.0294,0.14,0.95,1.53,0.01,False,2026-09-11,,,,-inf,-245888000.0,,2026-06-30,-197582000.0,-1.54,0.025316455696202552,2.5316,False,False,Healthcare,Biotechnology,2689802496.0,,0.2237,,,
IRS,1.5,2025-10-31,2026-09-11,46,15.57,17.4,13.37,1.3,-0.07,-0.14,True,0.0462,0.0627,0.696,0.0588,0.55,True,0.023,53.7,0,17,0.0154,0.0224,0.33,0.79,0.79,0.02,False,2026-09-11,0.9123222726753017,0.33875191092443324,0.5735703617508685,0.3206920790488432,393510000000.0,0.598920811039936,2026-06-30,60817999060.0,1.57,-0.9934282126412726,,False,True,Real Estate,Real Estate Services,1314676224.0,,0.0151,,,
IRT,1.5,2024-03-01,2026-09-11,133,15.23,20.54,14.03,1.46,-0.16,-0.41,False,0.0562,0.0886,0.692,0.0399,0.18,True,0.048,39.9,1,132,0.0217,0.0187,0.39,1.04,1.41,0.03,False,2026-09-11,0.03115520260438509,0.025297222204994974,0.005857980399390117,0.03404065277665791,43482000.0,-0.20202581902763078,2026-06-30,142175000.0,0.28,8.333333333333334,3.7037,False,True,Real Estate,REIT - Residential,3671213312.0,,0.0778,,,
IRTC,1.5,2026-01-30,2026-09-11,33,112.88,154.51,104.65,1.48,-0.4,-0.44,False,0.0441,0.0969,0.455,0.0594,0.17,True,0.014,43.1,1,12,0.045,0.0635,1.02,0.99,0.74,0.0,False,2026-09-11,0.20079062816371795,0.2565778279145685,-0.05578719975085056,0.2557852918398058,-13947000.0,0.7280347233374374,2026-06-30,38978000.0,0.58,2.8124999999999996,5900.0,True,False,Healthcare,Medical Devices,3673067520.0,,0.0854,,,
IRTC,2.0,2025-01-10,2026-09-11,88,112.88,188.01,97.7,1.92,-0.01,-0.3,False,0.1521,0.1983,0.364,0.0801,0.17,True,0.014,43.1,1,87,0.045,0.0635,0.3,1.0,1.9,0.0,False,2026-09-11,0.20079062816371795,0.2565778279145685,-0.05578719975085056,0.2557852918398058,-13947000.0,0.7280347233374374,2026-06-30,38978000.0,0.58,2.8124999999999996,5900.0,True,False,Healthcare,Medical Devices,3673067520.0,,0.0854,,,
IRWD,1.5,2026-02-06,2026-09-11,32,3.97,4.56,3.04,1.5,0.3,-0.8,False,0.0938,0.1101,0.5,0.1527,0.61,True,0.108,50.8,1,25,0.0165,0.0236,0.18,0.87,0.61,0.0,False,2026-09-11,0.32616525299452137,1.588678511532946,-1.2625132585384247,0.2618866261073063,129868000.0,1.0,2026-06-30,185554000.0,0.31,1.214285714285714,19.2308,False,True,Healthcare,Drug Manufacturers - Specialty & Generic,674179008.0,,0.1167,,,
IRWD,2.0,2025-11-14,2026-09-11,44,3.97,5.23,3.04,1.72,0.21,-0.8,False,0.0994,0.1333,0.568,0.1342,0.42,True,0.108,50.8,1,25,0.0165,0.0236,0.17,0.8,0.74,0.0,False,2026-09-11,0.32616525299452137,1.588678511532946,-1.2625132585384247,0.2618866261073063,129868000.0,1.0,2026-06-30,185554000.0,0.31,1.214285714285714,19.2308,False,True,Healthcare,Drug Manufacturers - Specialty & Generic,674179008.0,,0.1167,,,
ISBA,2.0,2025-07-11,2026-09-11,62,38.91,55.83,29.88,1.87,0.33,-0.19,True,0.1209,0.153,0.613,0.053,0.35,False,-0.08,44.5,0,61,0.0075,0.0096,0.06,2.51,2.28,0.02,False,2026-09-11,-0.35767641148143936,0.14858812074001948,-0.5062645322214588,0.02121471014562304,19963000.0,0.513164108618654,2026-06-30,23861000.0,0.69,0.25454545454545435,-25.0,False,True,Financial Services,Banks - Regional,300272448.0,,0.0424,,,
ISOU,1.5,2025-11-28,2026-09-11,42,11.07,12.05,8.42,1.43,0.24,-0.47,True,0.0631,0.0914,0.548,0.0941,0.73,False,-0.038,52.9,0,38,0.0437,0.0749,0.69,0.8,0.67,0.0,False,2026-09-11,,,,,-12541360.0,,2026-06-30,-26447042.0,-0.08,-1.8469750889679717,-14.2857,False,False,Energy,Uranium,694328448.0,,,,,
ISRG,2.0,2023-11-17,2026-09-11,148,360.46,595.55,305.28,1.95,0.22,-0.16,False,0.131,0.157,0.608,0.039,0.19,False,-0.151,36.7,1,147,0.0248,0.0673,0.19,1.4,3.36,0.02,False,2026-09-11,0.18536885245901646,0.22960859146179113,-0.04423973900277467,0.20660470202296333,3138800000.0,0.6777996749991356,2026-06-30,3222600000.0,2.8,0.27853881278538806,38.6139,False,True,Healthcare,Medical Instruments & Supplies,132258340864.0,,0.022,,,
ITGR,2.0,2025-02-28,2026-09-11,81,126.05,126.5,64.57,1.96,-0.34,-0.55,True,0.1576,0.1787,0.519,0.034,0.99,True,0.266,82.0,1,45,0.0034,0.0436,0.02,1.95,4.64,0.06,False,2026-09-11,-0.018444222142795175,0.007824984466958673,-0.026269206609753848,0.028630457810216337,128397000.0,0.24335179160112905,2026-06-30,111976000.0,1.6,0.03225806451612906,15.942,False,True,Healthcare,Medical Devices,4282998016.0,,0.0909,,,
ITRI,1.5,2025-10-31,2026-09-11,46,93.55,105.29,79.24,1.33,-0.37,-0.42,True,0.0581,0.0796,0.457,0.0463,0.55,True,0.07,50.8,0,17,0.0231,0.0856,0.4,0.93,1.25,0.04,False,2026-09-11,-0.07228381520895377,-0.033219083885227874,-0.0390647313237259,-0.05694449107744615,273972000.0,0.4097338435464788,2026-06-30,383340000.0,1.59,-0.018518518518518535,22.3077,False,True,Technology,Scientific & Technical Instruments,4096250880.0,,0.2034,,,
ITRI,2.0,2023-12-01,2026-09-11,146,93.55,136.39,69.04,1.98,0.09,-0.1,True,0.084,0.1531,0.678,0.0578,0.36,True,0.07,50.8,0,145,0.0231,0.0856,0.27,0.99,1.45,0.03,False,2026-09-11,-0.07228381520895377,-0.033219083885227874,-0.0390647313237259,-0.05694449107744615,273972000.0,0.4097338435464788,2026-06-30,383340000.0,1.59,-0.018518518518518535,22.3077,False,True,Technology,Scientific & Technical Instruments,4096250880.0,,0.2034,,,
ITRN,1.5,2026-02-06,2026-09-11,32,51.75,65.8,44.25,1.49,0.37,0.03,True,0.0657,0.1082,0.562,0.0462,0.35,False,-0.033,46.1,0,31,0.0239,0.0433,0.36,1.15,1.42,0.03,False,2026-09-11,0.2073323885566809,0.18750795211381655,0.019824436442864357,0.15788404346161777,64023000.0,0.5091231820437455,2026-06-30,83245840.0,0.88,0.31343283582089543,2.3256,False,True,Technology,Scientific & Technical Instruments,1041820032.0,,0.0173,,,
JAKK,2.0,2025-02-21,2026-09-11,82,23.79,27.64,14.96,1.85,0.33,-0.54,True,0.1238,0.1547,0.537,0.0692,0.7,True,0.135,54.7,2,42,0.0172,0.0433,0.14,1.69,1.79,0.01,False,2026-09-11,0.16914370161385128,-0.05807351681633155,0.22721721843018283,-0.17656646618781524,17195000.0,0.32175124606788374,2026-06-30,19902999.0,-0.25,-9.333333333333334,-2600.0,False,True,Consumer Cyclical,Leisure,276625952.0,,0.0402,,,
JBI,1.5,2026-03-06,2026-09-11,28,4.57,5.55,4.57,1.21,-0.16,-0.7,False,0.0259,0.0425,0.571,0.0685,0.0,False,-0.002,36.4,0,0,0.0196,0.0269,0.76,0.91,0.38,0.04,False,2026-09-11,0.023673827268741787,0.05795724465558205,-0.034283417386840265,0.00255697609783212,33200000.0,0.3438972162740899,2026-06-30,81399999.0,0.17,-0.15,30.7692,False,True,Industrials,Building Products & Equipment,626240320.0,,0.0527,,,
JBLU,2.0,2025-01-31,2026-09-11,85,4.39,7.01,3.67,1.91,0.01,-0.59,False,0.0953,0.1454,0.659,0.0879,0.22,True,0.111,41.3,2,73,0.1004,0.0673,1.05,1.05,1.08,0.02,True,2026-09-11,0.14473684210526305,0.04672897196261672,0.09800787014264634,0.03994309476909619,-886000000.0,0.5265109380793475,2026-06-30,-1129000000.0,-0.66,-3.125,5.7143,False,False,Industrials,Airlines,1660173696.0,,0.2856,,,
JBS,1.5,2025-06-13,2026-09-11,66,12.62,16.96,11.7,1.45,0.07,,,0.0693,0.0915,0.561,,0.17,False,-0.104,44.2,0,48,0.0363,0.0563,0.52,0.92,,0.03,False,2026-09-11,-0.7991185114947963,-0.023328000262162973,-0.7757905112326333,-0.16969529435867425,6407707000.0,0.1082822794375466,2026-06-30,2138861359.0,-0.09,-1.0584415584415585,-128.125,False,True,Consumer Defensive,Packaged Foods,41413091328.0,,0.1677,,,
JBS,2.0,2025-06-13,2026-09-11,66,12.62,16.96,11.7,1.45,0.07,,,0.0693,0.0915,0.561,,0.17,False,-0.104,44.2,0,48,0.0363,0.0563,0.52,0.92,,0.03,False,2026-09-11,-0.7991185114947963,-0.023328000262162973,-0.7757905112326333,-0.16969529435867425,6407707000.0,0.1082822794375466,2026-06-30,2138861359.0,-0.09,-1.0584415584415585,-128.125,False,True,Consumer Defensive,Packaged Foods,41413091328.0,,0.1677,,,
JBTM,1.5,2025-05-16,2026-09-11,70,112.4,168.17,112.4,1.5,-0.01,-0.15,False,0.0658,0.0986,0.6,0.0501,0.0,True,0.007,38.1,1,0,0.0258,0.0714,0.39,0.92,1.31,0.01,False,2026-09-11,0.04942233632862636,0.09589041095890405,-0.04646807463027769,0.44865882005682023,192100000.0,0.3659531090723751,2026-06-30,310000000.0,1.95,0.3087248322147651,-3.4653,False,True,Industrials,Specialty Industrial Machinery,5933669888.0,,0.0774,,,
JCAP,1.5,2025-08-08,2026-09-11,58,21.2,23.74,16.07,1.48,0.26,,,0.0813,0.0957,0.621,,0.67,True,0.098,55.8,0,14,0.0262,0.0627,0.32,1.45,,0.0,False,2026-09-11,0.16261099614951413,0.13905100064557785,0.023559995503936282,0.22800191380790058,155022000.0,1.1299256505576207,2026-06-30,220065000.0,0.67,-0.17283950617283952,6.3492,False,True,Financial Services,Credit Services,1227757952.0,,0.05,,,
JCAP,2.0,2025-06-27,2026-09-11,64,21.2,23.74,15.3,1.55,0.37,,,0.0872,0.1045,0.656,,0.7,True,0.098,55.8,0,58,0.0262,0.0627,0.3,1.51,,0.0,False,2026-09-11,0.16261099614951413,0.13905100064557785,0.023559995503936282,0.22800191380790058,155022000.0,1.1299256505576207,2026-06-30,220065000.0,0.67,-0.17283950617283952,6.3492,False,True,Financial Services,Credit Services,1227757952.0,,0.05,,,
JD,2.0,2024-03-08,2026-09-11,132,27.02,44.11,22.61,1.95,-0.03,-0.62,False,0.0887,0.1442,0.621,0.0608,0.2,False,-0.014,43.2,0,131,0.033,0.0407,0.37,0.57,1.46,0.01,False,2026-09-11,-0.03150584590366179,0.0421900279658034,-0.07369587386946519,0.03591435007884658,14743018000.0,0.17041809809346145,2026-06-30,23371188000.0,0.83,-0.8329979879275654,7.7922,False,True,Consumer Cyclical,Internet Retail,36544528384.0,,0.0179,,,
JEF,2.0,2025-02-07,2026-09-11,84,53.93,71.02,35.82,1.98,-0.08,-0.54,True,0.0761,0.135,0.786,0.0396,0.51,True,0.118,51.4,1,26,0.016,0.0231,0.21,0.98,1.92,0.01,False,2026-09-11,0.36740307459162125,0.16110914308267654,0.2062939315089447,0.1655929848348523,898202000.0,0.9119799433201182,2026-05-31,1779032000.0,1.03,1.575,-5.5046,False,True,Financial Services,Capital Markets,10568248320.0,,0.0425,,,
JHX,2.0,2025-02-14,2026-09-11,83,28.19,32.49,16.69,1.95,-0.1,-0.6,True,0.1197,0.1634,0.614,0.0538,0.73,True,0.327,57.8,1,43,0.0218,0.0661,0.18,1.41,2.22,0.0,False,2026-09-11,0.6386265140571175,0.44508492022645396,0.1935415938306635,0.4292695812970546,145699999.0,0.3721009087210091,2026-06-30,353480740.0,0.36,0.24137931034482762,12.5,False,True,Basic Materials,Building Materials,16527474688.0,,0.0178,,,
JLL,1.5,2025-07-25,2026-09-11,60,342.16,387.37,265.29,1.46,0.38,-0.06,True,0.0618,0.0862,0.683,0.0434,0.63,True,0.121,52.3,1,59,0.039,0.059,0.63,0.99,1.42,0.03,False,2026-09-11,0.10844626485976216,0.11139147988305731,-0.0029452150232951446,0.11173924672356361,999100000.0,1.0,2026-06-30,1245300000.0,5.26,0.593939393939394,19.2744,False,True,Real Estate,Real Estate Services,15963292672.0,,0.0162,,,
JMIA,1.5,2026-02-27,2026-09-11,29,7.28,8.23,5.86,1.4,-0.38,-0.59,True,0.0371,0.0793,0.724,0.1181,0.6,False,-0.063,50.2,0,7,0.0763,0.0564,2.06,0.88,0.31,0.0,False,2026-09-11,0.13757109679681,0.39439066765946884,-0.25681957086265883,0.2770515113826193,-57683119.0,0.591802703413762,2026-06-30,-42519079.0,-0.09,-1.0000900900900902,0.0,False,False,Consumer Cyclical,Internet Retail,995512512.0,,0.0432,,,
JOE,1.5,2025-10-24,2026-09-11,47,63.9,71.66,50.56,1.42,0.32,-0.19,True,0.0456,0.0686,0.702,0.0374,0.63,False,-0.002,49.0,0,46,0.0287,0.0373,0.63,1.0,1.22,0.02,True,2026-09-11,0.2304504113664183,0.051455991167447035,0.17899442019897127,0.2841495087008701,123048000.0,0.4622707440077064,2026-06-30,215260000.0,0.71,0.3962635201573255,,False,True,Real Estate,Real Estate - Diversified,3749439488.0,,0.0433,,,
JRVR,2.0,2024-08-02,2026-09-11,111,3.85,7.63,3.85,1.98,-0.21,-0.84,False,0.1611,0.1824,0.514,0.08,0.0,False,-0.171,34.1,1,0,0.0516,0.0608,0.32,0.7,2.01,0.02,False,2026-09-11,-0.07720640803463674,-0.12133682359291653,0.04413041555827979,-0.018234231417827207,30570000.0,0.3857534212614042,2026-06-30,-2311000.0,0.2,-0.13043478260869565,-23.0769,False,False,Financial Services,Insurance - Specialty,182644176.0,,0.0442,,,
KAI,1.5,2025-02-21,2026-09-11,82,286.23,379.92,254.04,1.5,-0.17,-0.39,True,0.05,0.0753,0.841,0.052,0.26,True,0.01,43.5,1,43,0.0304,0.0207,0.61,0.97,0.96,0.01,False,2026-09-11,0.22567742794799162,0.17681117010158443,0.04886625784640719,0.1250145246508958,109724000.0,0.43789053136236517,2026-06-30,159988000.0,3.42,0.48051948051948046,16.3265,False,True,Industrials,Specialty Industrial Machinery,3144767744.0,,0.1258,,,
KBDC,1.5,2024-05-24,2026-09-11,121,12.96,14.74,12.31,1.2,0.25,,False,0.033,0.0424,0.645,,0.27,False,-0.03,41.3,2,50,0.0052,0.0067,0.16,1.81,,0.05,False,2026-09-11,-0.010715992082451664,0.16073993800246988,-0.17145593008492155,0.09544257668847989,74539000.0,0.8285267466997838,2026-06-30,-29599914000.0,0.42,0.049999999999999906,7.6923,False,False,Financial Services,Asset Management,855849984.0,,0.0118,,,
KBDC,2.0,2024-05-24,2026-09-11,121,12.96,14.74,12.31,1.2,0.25,,False,0.033,0.0424,0.645,,0.27,False,-0.03,41.3,2,50,0.0052,0.0067,0.16,1.81,,0.05,False,2026-09-11,-0.010715992082451664,0.16073993800246988,-0.17145593008492155,0.09544257668847989,74539000.0,0.8285267466997838,2026-06-30,-29599914000.0,0.42,0.049999999999999906,7.6923,False,False,Financial Services,Asset Management,855849984.0,,0.0118,,,
KBH,1.5,2024-12-20,2026-09-11,91,47.75,66.79,44.88,1.49,-0.26,-0.47,False,0.0828,0.0918,0.615,0.047,0.13,True,0.1,38.7,1,17,0.0213,0.0201,0.26,0.75,1.76,0.01,False,2026-09-11,-0.272721032175394,-0.22616123128920795,-0.046559800886186054,-0.1752463226353409,272122000.0,0.1564370053081753,2026-05-31,362501000.0,0.43,-0.7133333333333334,0.0,False,True,Consumer Cyclical,Residential Construction,3013986304.0,,0.2056,,,
KBH,2.0,2023-11-03,2026-09-11,150,47.75,84.37,44.88,1.88,-0.32,-0.13,False,0.0922,0.1475,0.607,0.0486,0.07,True,0.1,38.7,4,17,0.0213,0.0201,0.23,0.68,1.9,0.01,False,2026-09-11,-0.272721032175394,-0.22616123128920795,-0.046559800886186054,-0.1752463226353409,272122000.0,0.1564370053081753,2026-05-31,362501000.0,0.43,-0.7133333333333334,0.0,False,True,Consumer Cyclical,Residential Construction,3013986304.0,,0.2056,,,
KD,1.5,2026-02-13,2026-09-11,31,12.68,14.4,11.0,1.31,0.04,-0.75,False,0.0308,0.0661,0.677,0.0547,0.49,False,-0.006,42.4,0,12,0.0331,0.0478,1.07,0.98,0.56,0.0,False,2026-09-11,-0.03339567192091908,-0.008157894736842142,-0.025237777184076937,-0.006241285439213873,87000000.0,0.9090657822001106,2026-06-30,148000000.0,-0.19,-1.5135135135135136,-18.75,False,True,Technology,Information Technology Services,2864310016.0,,0.1415,,,
KD,2.0,2026-02-13,2026-09-11,31,12.68,14.4,11.0,1.31,0.04,-0.75,False,0.0308,0.0661,0.677,0.0547,0.49,False,-0.006,42.4,0,12,0.0331,0.0478,1.07,0.98,0.56,0.0,False,2026-09-11,-0.03339567192091908,-0.008157894736842142,-0.025237777184076937,-0.006241285439213873,87000000.0,0.9090657822001106,2026-06-30,148000000.0,-0.19,-1.5135135135135136,-18.75,False,True,Technology,Information Technology Services,2864310016.0,,0.1415,,,
KE,2.0,2025-05-09,2026-09-11,71,24.86,31.59,17.5,1.81,0.27,-0.44,True,0.1076,0.1525,0.507,0.0548,0.52,False,-0.027,48.9,1,68,0.0233,0.0177,0.22,1.06,1.96,0.0,False,2026-09-11,-0.023389368994301774,-0.05788733259122225,0.03449796359692048,-0.037228758205104184,27960000.0,0.08867436546788922,2026-06-30,100868000.0,-0.08,-1.2352941176470589,-123.5294,False,True,Industrials,Electrical Equipment & Parts,629360320.0,,0.0741,,,
KEN,1.5,2026-01-02,2026-09-11,37,65.15,93.04,64.59,1.44,-0.21,0.05,True,0.0662,0.1124,0.378,0.0489,0.02,False,-0.195,43.2,0,36,0.01,0.0113,0.15,0.78,1.35,0.0,False,2026-09-11,0.9336734693877551,0.7322404371584699,0.2014330322292852,0.5335004075820582,120274000.0,0.21899735883905014,2026-06-30,-258613000.0,0.85,7.909853249475891,,False,False,Utilities,Utilities - Independent Power Producers,3607464448.0,,0.0022,,,
KEN,2.0,2025-10-17,2026-09-11,48,65.15,93.04,46.84,1.99,0.38,0.0,True,0.1054,0.1621,0.667,0.0492,0.4,False,-0.195,43.2,0,47,0.01,0.0113,0.09,0.93,2.14,0.04,False,2026-09-11,0.9336734693877551,0.7322404371584699,0.2014330322292852,0.5335004075820582,120274000.0,0.21899735883905014,2026-06-30,-258613000.0,0.85,7.909853249475891,,False,False,Utilities,Utilities - Independent Power Producers,3607464448.0,,0.0022,,,
KEP,2.0,2025-06-27,2026-09-11,64,11.89,22.45,11.26,1.99,-0.17,-0.01,True,0.1112,0.1843,0.422,0.0481,0.06,False,-0.161,41.3,0,3,0.0122,0.0226,0.11,1.2,2.31,0.0,False,2026-09-11,-0.0014185787806891836,0.007203728337997539,-0.008622307118686723,0.018164557188575348,7839706000000.0,0.08615552716821023,2026-06-30,1425080351000.0,1.25,-0.6556473829201102,-0.7937,False,True,Utilities,Utilities - Regulated Electric,15676763136.0,,0.0041,,,
KEYS,1.5,2026-02-20,2026-09-11,30,325.65,363.67,243.54,1.49,0.39,0.04,True,0.0518,0.0891,0.567,0.0465,0.68,False,-0.003,54.0,0,29,0.0132,0.0184,0.25,0.8,1.11,0.0,False,2026-09-11,0.3653846153846154,0.3147013782542114,0.05068323713040401,0.2553881365630364,1256000000.0,0.6587215601300108,2026-07-31,1469000000.0,2.82,0.6395348837209301,30.5556,False,True,Technology,Scientific & Technical Instruments,57651683328.0,,0.0195,,,
KFY,1.5,2024-05-03,2026-09-11,124,78.14,86.28,58.53,1.47,0.29,-0.06,True,0.0497,0.0839,0.54,0.0296,0.71,True,0.203,55.7,2,73,0.0183,0.071,0.37,1.13,1.68,0.03,False,2026-09-11,0.06858986811414547,0.06727866556825468,0.0013112025458907883,0.06938480987648665,279765000.0,0.2270546753820842,2026-07-31,318706000.0,1.43,0.0916030534351144,5.9259,False,True,Industrials,Staffing & Employment Services,4233221120.0,,0.0615,,,
