ticker,theme,defn,date,price,fwd26w,fwd52w,fwd104w,excB26w,excB52w,excB104w,excS26w,excS52w,excS104w,mae52w
DXCM,health,MACROSS,2021-06-28,107.9,24.4,-28.1,19.1,13.8,-30.6,12.4,14.2,-17.2,13.8,-36.2
DXCM,health,MACROSS,2022-11-28,118.11,3.8,-1.3,-34.0,9.8,2.9,-42.8,-2.3,-15.9,-86.4,-35.5
DXCM,health,MACROSS,2024-01-15,127.29,-12.3,-33.7,-45.4,-19.1,-35.8,-60.8,-26.8,-59.2,-92.3,-49.7
DXCM,health,MACROSS,2025-06-23,86.33,-21.7,-18.8,,-39.3,-40.6,,-34.6,-38.6,,-36.3
DXCM,health,MACROSS,2026-07-13,76.65,,,,,,,,,,0.0
PODD,health,BRKOUT,2019-05-20,108.57,62.8,76.9,133.5,52.2,63.0,89.0,51.8,70.3,81.4,0.0
PODD,health,BRKOUT,2024-09-09,233.87,9.2,46.1,,15.6,56.2,,8.4,27.7,,-1.7
PODD,health,MACROSS,2019-04-08,93.35,64.3,96.0,207.6,63.3,87.8,170.9,61.2,98.1,160.6,-12.0
PODD,health,MACROSS,2022-10-17,227.0,40.7,-36.2,4.2,33.7,-39.1,-20.7,29.6,-50.5,-56.6,-41.7
PODD,health,MACROSS,2024-07-15,195.03,41.4,45.7,-15.9,45.8,55.1,-28.6,31.9,30.0,-54.5,-6.6
GEHC,health,BOTTOM,2025-09-01,75.63,-1.8,,,-13.6,,,-6.3,,,-19.7
GEHC,health,BRKOUT,2024-02-19,88.73,-4.7,2.4,-5.1,-10.7,1.8,-14.8,-16.1,-17.2,-44.2,-14.3
GEHC,health,MACROSS,2024-02-12,85.7,-1.3,7.4,-6.3,-7.1,6.3,-18.2,-13.0,-16.3,-46.2,-11.2
GEHC,health,MACROSS,2025-02-17,90.88,-17.3,-7.4,,-12.5,-16.3,,-25.5,-23.6,,-33.6
GEHC,health,MACROSS,2025-12-15,82.82,-25.6,,,-22.9,,,-35.9,,,-26.6
TMO,health,BRKOUT,2021-07-19,524.87,9.1,5.7,6.1,9.9,5.5,-0.8,8.9,14.6,0.1,-5.7
TMO,health,BRKOUT,2024-03-04,592.71,2.4,-10.8,-15.5,-3.5,-14.4,-23.3,-3.8,-24.8,-50.1,-14.0
TMO,health,BRKOUT,2026-01-05,617.63,-14.7,,,-17.8,,,-24.0,,,-29.1
TMO,health,MACROSS,2023-01-30,581.38,-6.5,-5.9,2.2,-7.1,-14.7,-12.1,-15.7,-27.6,-47.8,-26.5
TMO,health,MACROSS,2024-02-12,543.35,10.4,-2.7,-7.3,4.6,-3.7,-19.2,-1.3,-26.3,-47.1,-6.2
TMO,health,MACROSS,2025-10-13,537.44,-2.1,,,-6.8,,,-9.6,,,-18.5
DHR,health,BRKOUT,2024-01-29,242.72,12.6,-9.2,-10.2,5.5,-14.3,-22.9,4.1,-32.5,-53.6,-9.2
DHR,health,MACROSS,2023-10-02,213.56,12.8,25.0,0.1,1.8,6.5,-15.1,-8.7,-10.2,-59.7,-13.4
DHR,health,MACROSS,2024-01-22,229.58,17.8,5.9,1.9,9.3,0.7,-15.0,5.4,-20.4,-43.0,-1.6
DHR,health,MACROSS,2025-11-24,225.52,-19.2,,,-14.8,,,-30.5,,,-28.4
A,health,BOTTOM,2022-10-31,132.34,-1.7,-19.3,2.0,-4.7,-18.3,-14.6,-12.3,-36.6,-54.2,-23.9
A,health,BRKOUT,2019-12-02,78.32,10.5,41.3,84.3,6.1,26.5,49.3,7.9,21.5,35.4,-19.0
A,health,MACROSS,2018-10-08,62.55,22.8,14.7,62.5,23.4,14.3,38.6,16.6,5.2,31.8,-5.3
A,health,MACROSS,2018-10-29,62.25,20.8,17.8,57.6,19.0,9.7,39.0,11.6,2.9,32.7,-4.0
A,health,MACROSS,2019-01-07,66.62,2.2,25.5,83.6,-3.9,5.8,44.4,-14.9,-2.6,30.7,-4.5
A,health,MACROSS,2019-09-16,74.12,-14.4,28.6,126.5,-1.3,11.6,76.8,8.1,15.6,73.5,-14.4
A,health,MACROSS,2020-06-01,86.5,27.9,53.7,44.0,18.0,33.5,14.3,11.1,19.2,11.6,-5.0
A,health,MACROSS,2022-11-21,152.65,-23.0,-18.8,-13.5,-16.8,-15.9,-22.1,-28.3,-33.7,-65.9,-34.1
A,health,MACROSS,2024-01-22,128.51,5.2,16.4,4.7,-3.3,11.1,-12.2,-7.2,-9.9,-40.3,-3.2
A,health,MACROSS,2025-01-27,149.68,-24.8,-11.0,,-14.8,-18.2,,-28.7,-27.3,,-32.2
A,health,MACROSS,2025-10-13,141.07,-13.8,,,-18.5,,,-21.3,,,-22.2
MEDP,health,BOTTOM,2017-09-11,31.01,16.4,100.0,176.2,12.2,85.4,162.3,5.4,81.6,151.3,0.0
MEDP,health,BRKOUT,2025-07-21,447.49,31.4,,,15.0,,,22.6,,,-8.3
MEDP,health,MACROSS,2017-10-16,33.64,8.9,55.9,129.7,10.3,45.2,116.7,4.3,46.5,109.3,-3.5
MEDP,health,MACROSS,2022-11-07,221.11,-5.5,24.5,64.1,-5.6,28.1,47.6,-9.7,12.2,9.5,-20.7
MEDP,health,MACROSS,2025-08-04,434.35,24.8,,,2.6,,,15.8,,,-5.5
