ticker,regime,kind,dt,fwd1d,fwd3d,fwd5d
STX,BULL,CTRL,2024-10-23T10:30:00,-0.186,-2.729,-4.115
STX,BULL,H_UP,2024-10-23T13:30:00,-0.048,-2.783,-4.707
STX,BULL,CTRL,2024-10-24T09:30:00,0.764,-2.851,-3.221
STX,BULL,H_DOWN,2024-10-24T15:30:00,-0.971,-2.51,-3.463
STX,BULL,CTRL,2024-10-25T14:30:00,-1.963,-4.075,-4.596
STX,BULL,CTRL,2024-10-28T13:30:00,-0.395,-0.859,-0.75
STX,BULL,CTRL,2024-10-29T12:30:00,-0.941,-1.352,0.238
STX,BULL,CTRL,2024-10-30T11:30:00,0.19,0.05,3.726
STX,BULL,H_DOWN,2024-10-30T13:30:00,1.143,1.254,4.335
STX,BULL,CTRL,2024-10-31T10:30:00,0.075,0.587,4.01
STX,BULL,CTRL,2024-11-01T09:30:00,-0.537,3.05,4.362
STX,BULL,CTRL,2024-11-01T15:30:00,0.777,3.885,5.752
STX,BULL,CTRL,2024-11-04T14:30:00,1.577,4.398,1.767
STX,BULL,CTRL,2024-11-05T13:30:00,1.898,3.831,-2.36
STX,BULL,CTRL,2024-11-06T12:30:00,1.886,-0.395,-3.493
STX,BULL,CTRL,2024-11-07T11:30:00,-0.152,-5.338,-6.81
STX,RANGE,CTRL,2024-11-08T10:30:00,-1.879,-5.113,-7.503
STX,RANGE,CTRL,2024-11-11T09:30:00,-1.656,-4.726,-5.901
STX,RANGE,CTRL,2024-11-11T15:30:00,-2.003,-4.281,-4.694
STX,RANGE,CTRL,2024-11-12T14:30:00,-1.751,-3.381,-2.638
STX,RANGE,H_UP,2024-11-13T11:30:00,-0.931,-2.096,-1.382
STX,RANGE,CTRL,2024-11-13T13:30:00,-0.643,-1.722,-1.292
STX,RANGE,CTRL,2024-11-14T12:30:00,-1.6,-1.199,1.676
STX,RANGE,CTRL,2024-11-15T11:30:00,0.083,0.812,3.043
STX,RANGE,H_DOWN,2024-11-15T14:30:00,0.294,0.625,2.885
STX,RANGE,CTRL,2024-11-18T10:30:00,-0.601,2.328,4.975
STX,RANGE,CTRL,2024-11-19T09:30:00,0.517,2.849,5.967
STX,RANGE,H_DOWN,2024-11-19T14:30:00,-0.143,2.1,4.692
STX,RANGE,CTRL,2024-11-19T15:30:00,0.194,1.83,3.884
STX,RANGE,CTRL,2024-11-20T14:30:00,2.657,4.453,2.77
STX,RANGE,H_UP,2024-11-20T15:30:00,1.969,3.387,2.071
STX,RANGE,CTRL,2024-11-21T13:30:00,0.13,2.308,4.425
STX,RANGE,CTRL,2024-11-22T12:30:00,1.553,-0.792,-0.351
STX,RANGE,CTRL,2024-11-25T11:30:00,-0.319,-0.216,-3.138
STX,RANGE,CTRL,2024-11-26T10:30:00,-3.09,0.714,-4.458
STX,RANGE,H_DOWN,2024-11-26T14:30:00,-1.977,-3.562,-3.611
STX,RANGE,CTRL,2024-11-27T09:30:00,1.628,-1.678,-1.352
STX,RANGE,CTRL,2024-11-27T15:30:00,3.258,-3.838,-1.574
STX,RANGE,CTRL,2024-12-02T11:30:00,-5.883,-5.931,-5.711
STX,RANGE,CTRL,2024-12-03T10:30:00,-2.493,-0.758,-1.819
STX,RANGE,CTRL,2024-12-04T09:30:00,0.255,0.51,0.398
STX,RANGE,H_DOWN,2024-12-04T14:30:00,0.706,1.14,0.542
STX,RANGE,CTRL,2024-12-04T15:30:00,0.553,1.363,0.815
STX,RANGE,CTRL,2024-12-05T14:30:00,-0.396,-1.082,-0.376
STX,RANGE,CTRL,2024-12-06T13:30:00,1.117,0.066,-1.566
STX,RANGE,CTRL,2024-12-09T12:30:00,-2.269,-1.68,-3.31
STX,RANGE,H_UP,2024-12-10T10:30:00,0.834,0.149,-1.271
STX,RANGE,CTRL,2024-12-10T11:30:00,-0.213,0.536,-2.472
STX,RANGE,CTRL,2024-12-11T10:30:00,0.888,-2.527,-2.808
STX,RANGE,H_DOWN,2024-12-11T14:30:00,-0.214,-2.901,-5.623
STX,RANGE,CTRL,2024-12-12T09:30:00,-2.917,-4.073,-10.057
STX,RANGE,CTRL,2024-12-12T15:30:00,-1.926,-3.206,-10.428
STX,RANGE,CTRL,2024-12-13T14:30:00,-0.558,-3.346,-8.433
STX,RANGE,CTRL,2024-12-16T13:30:00,-0.951,-7.177,-7.679
STX,RANGE,CTRL,2024-12-17T12:30:00,0.327,-7.19,-6.314
STX,RANGE,H_DOWN,2024-12-17T14:30:00,-2.07,-7.224,-6.099
STX,RANGE,CTRL,2024-12-18T11:30:00,-6.506,-7.166,-6.633
STX,RANGE,CTRL,2024-12-19T10:30:00,-1.37,-0.342,-1.735
STX,RANGE,CTRL,2024-12-20T09:30:00,-0.216,1.008,-1.646
STX,RANGE,CTRL,2024-12-20T15:30:00,1.432,0.034,-1.604
STX,RANGE,CTRL,2024-12-23T14:30:00,0.594,-2.653,-1.703
STX,RANGE,CTRL,2024-12-26T10:30:00,-1.553,-2.92,-0.805
STX,RANGE,CTRL,2024-12-27T09:30:00,-2.602,-0.571,4.326
STX,RANGE,CTRL,2024-12-27T15:30:00,-1.007,-1.076,1.98
STX,RANGE,H_DOWN,2024-12-30T14:30:00,-0.266,2.626,3.823
STX,RANGE,CTRL,2024-12-31T13:30:00,0.096,3.782,3.578
STX,RANGE,CTRL,2025-01-02T12:30:00,2.702,5.166,2.093
STX,RANGE,CTRL,2025-01-03T11:30:00,2.334,-0.22,0.211
STX,RANGE,CTRL,2025-01-06T10:30:00,-0.883,-3.889,-0.346
STX,RANGE,H_UP,2025-01-06T15:30:00,0.516,-0.314,2.413
STX,RANGE,CTRL,2025-01-07T09:30:00,-2.415,-2.001,4.134
STX,RANGE,CTRL,2025-01-07T15:30:00,-1.016,-0.715,5.337
STX,RANGE,H_DOWN,2025-01-08T14:30:00,-0.439,2.366,7.289
STX,RANGE,CTRL,2025-01-10T13:30:00,0.558,7.162,9.98
STX,RANGE,CTRL,2025-01-13T12:30:00,1.787,7.835,15.122
STX,RANGE,CTRL,2025-01-14T11:30:00,4.85,8.088,22.739
STX,RANGE,H_UP,2025-01-14T15:30:00,3.386,7.057,18.464
STX,RANGE,CTRL,2025-01-15T10:30:00,1.041,7.465,14.107
STX,RANGE,CTRL,2025-01-16T09:30:00,1.647,14.52,14.63
STX,RANGE,CTRL,2025-01-16T15:30:00,2.734,13.68,13.743
STX,RANGE,CTRL,2025-01-17T14:30:00,4.331,9.919,5.249
STX,BEAR,CTRL,2025-01-21T13:30:00,7.067,7.097,-1.857
STX,BEAR,CTRL,2025-01-22T12:30:00,-1.579,-6.156,-8.712
STX,BEAR,CTRL,2025-01-23T11:30:00,1.864,-8.003,-8.152
STX,BEAR,CTRL,2025-01-24T10:30:00,-4.709,-7.944,-8.426
STX,BEAR,CTRL,2025-01-27T09:30:00,-2.971,-5.551,-8.981
STX,BEAR,CTRL,2025-01-27T15:30:00,-3.034,-5.093,-9.654
STX,BEAR,CTRL,2025-01-28T14:30:00,-0.829,-4.215,-6.053
STX,RANGE,H_DOWN,2025-01-29T09:30:00,-1.318,-4.901,-5.3
STX,RANGE,CTRL,2025-01-29T13:30:00,-0.554,-5.304,-3.513
STX,RANGE,CTRL,2025-01-30T12:30:00,-1.288,-4.641,-2.369
STX,RANGE,CTRL,2025-01-31T11:30:00,-4.663,-3.234,-2.697
STX,RANGE,CTRL,2025-02-03T10:30:00,-0.853,1.506,2.18
STX,RANGE,CTRL,2025-02-04T09:30:00,0.426,3.337,4.668
STX,RANGE,CTRL,2025-02-04T15:30:00,0.936,1.708,3.496
STX,RANGE,CTRL,2025-02-05T14:30:00,0.73,2.112,3.688
STX,RANGE,CTRL,2025-02-06T13:30:00,-0.604,1.405,6.108
STX,RANGE,CTRL,2025-02-07T12:30:00,1.838,3.681,5.295
STX,RANGE,H_UP,2025-02-07T14:30:00,2.022,3.596,5.06
STX,RANGE,CTRL,2025-02-10T11:30:00,0.241,3.916,5.604
STX,RANGE,CTRL,2025-02-11T10:30:00,-0.795,2.548,4.513
STX,RANGE,H_UP,2025-02-12T09:30:00,2.658,3.87,4.185
STX,RANGE,CTRL,2025-02-12T15:30:00,2.247,3.879,3.446
STX,RANGE,CTRL,2025-02-13T14:30:00,-1.07,0.854,-0.628
STX,RANGE,CTRL,2025-02-14T13:30:00,1.273,1.793,-0.208
STX,RANGE,CTRL,2025-02-18T12:30:00,0.396,-0.791,-1.915
STX,RANGE,CTRL,2025-02-19T11:30:00,-0.194,-1.694,-1.81
STX,RANGE,CTRL,2025-02-20T10:30:00,0.062,-2.093,-1.305
STX,RANGE,CTRL,2025-02-21T09:30:00,-2.647,-2.374,-0.954
STX,RANGE,CTRL,2025-02-21T15:30:00,-0.724,-0.585,1.101
STX,RANGE,H_DOWN,2025-02-24T14:30:00,-0.378,1.044,-0.617
STX,RANGE,CTRL,2025-02-25T13:30:00,-0.14,0.02,-3.065
STX,RANGE,CTRL,2025-02-26T12:30:00,3.729,1.23,-7.778
STX,RANGE,CTRL,2025-02-27T11:30:00,-1.291,-4.111,-13.443
STX,RANGE,CTRL,2025-02-28T10:30:00,1.603,-9.471,-13.686
STX,RANGE,H_UP,2025-02-28T11:30:00,1.803,-8.687,-14.01
STX,RANGE,CTRL,2025-03-03T09:30:00,-5.173,-12.05,-16.111
STX,RANGE,CTRL,2025-03-03T15:30:00,-5.906,-13.392,-13.592
STX,RANGE,CTRL,2025-03-04T14:30:00,-3.488,-8.294,-9.445
STX,RANGE,CTRL,2025-03-05T13:30:00,-5.482,-7.807,-5.85
STX,RANGE,CTRL,2025-03-06T12:30:00,-1.342,-3.474,-3.869
STX,RANGE,CTRL,2025-03-07T11:30:00,-0.628,0.426,1.376
STX,RANGE,H_DOWN,2025-03-07T15:30:00,-1.75,-1.443,-0.136
STX,RANGE,CTRL,2025-03-10T10:30:00,-0.568,-0.243,4.313
STX,RANGE,CTRL,2025-03-11T09:30:00,2.042,1.885,4.363
STX,RANGE,CTRL,2025-03-11T15:30:00,-0.287,1.035,1.931
STX,RANGE,CTRL,2025-03-12T14:30:00,-1.244,4.505,2.247
STX,RANGE,CTRL,2025-03-13T13:30:00,1.875,3.174,3.059
STX,RANGE,CTRL,2025-03-14T12:30:00,2.37,0.465,0.198
STX,RANGE,CTRL,2025-03-17T11:30:00,-0.39,-0.407,-0.953
STX,RANGE,CTRL,2025-03-18T10:30:00,-0.034,-1.686,-2.979
STX,RANGE,H_UP,2025-03-18T12:30:00,-0.773,-1.036,-3.035
STX,RANGE,CTRL,2025-03-19T09:30:00,0.365,0.107,-2.34
STX,RANGE,CTRL,2025-03-19T15:30:00,-0.618,-0.169,-1.462
STX,RANGE,CTRL,2025-03-20T14:30:00,-0.53,-1.646,-0.817
STX,RANGE,CTRL,2025-03-21T13:30:00,0.396,-0.985,-4.13
STX,RANGE,H_DOWN,2025-03-21T14:30:00,0.458,-0.272,-3.893
STX,BEAR,CTRL,2025-03-24T12:30:00,-2.434,-1.409,-6.063
STX,BEAR,CTRL,2025-03-25T11:30:00,-1.16,-2.135,-2.664
STX,BEAR,H_DOWN,2025-03-25T13:30:00,1.302,-1.916,-2.507
STX,BEAR,CTRL,2025-03-26T10:30:00,2.699,-3.242,-2.098
STX,BEAR,CTRL,2025-03-27T09:30:00,-3.097,-5.72,-17.092
STX,BEAR,CTRL,2025-03-27T15:30:00,-2.937,-3.338,-18.276
STX,BEAR,CTRL,2025-03-28T14:30:00,-0.366,0.489,-21.216
STX,BEAR,CTRL,2025-03-31T13:30:00,0.143,-12.671,-19.396
STX,BEAR,H_DOWN,2025-03-31T14:30:00,-0.112,-13.76,-19.743
STX,BEAR,CTRL,2025-04-01T12:30:00,0.754,-22.824,-20.993
STX,BEAR,CTRL,2025-04-02T11:30:00,-12.656,-21.419,-25.031
STX,BEAR,H_UP,2025-04-03T10:30:00,-8.983,-3.376,-2.869
STX,BEAR,CTRL,2025-04-04T09:30:00,2.197,-1.841,4.107
STX,BEAR,CTRL,2025-04-04T15:30:00,2.846,11.281,5.035
STX,BEAR,CTRL,2025-04-07T14:30:00,-1.394,3.326,7.222
STX,BEAR,CTRL,2025-04-08T13:30:00,10.988,3.665,6.923
STX,BEAR,CTRL,2025-04-09T12:30:00,-0.241,2.32,2.663
STX,BEAR,H_DOWN,2025-04-09T15:30:00,-6.125,-2.167,-2.033
STX,BEAR,CTRL,2025-04-10T11:30:00,-0.632,4.906,7.528
STX,BEAR,CTRL,2025-04-11T10:30:00,5.849,6.42,6.814
STX,BEAR,H_UP,2025-04-11T14:30:00,2.361,0.866,2.893
STX,BEAR,CTRL,2025-04-14T09:30:00,-1.385,-0.312,2.057
STX,BEAR,CTRL,2025-04-14T15:30:00,-0.922,4.321,3.702
STX,BEAR,CTRL,2025-04-15T14:30:00,-1.05,0.939,7.721
STX,BEAR,CTRL,2025-04-16T13:30:00,5.205,4.582,14.161
STX,BEAR,CTRL,2025-04-17T12:30:00,-2.724,4.955,11.67
STX,BEAR,CTRL,2025-04-21T11:30:00,3.147,12.3,10.198
STX,BEAR,H_UP,2025-04-21T12:30:00,2.581,13.439,10.645
STX,BEAR,CTRL,2025-04-22T10:30:00,3.826,9.946,8.779
STX,BEAR,CTRL,2025-04-23T09:30:00,1.99,3.485,11.515
STX,BEAR,H_UP,2025-04-23T14:30:00,5.808,5.039,15.111
STX,BEAR,CTRL,2025-04-23T15:30:00,6.343,5.318,16.645
STX,BEAR,CTRL,2025-04-24T14:30:00,0.473,-0.969,9.658
STX,BEAR,CTRL,2025-04-25T13:30:00,-2.079,6.849,11.697
STX,BEAR,CTRL,2025-04-28T12:30:00,1.849,12.239,16.432
STX,BEAR,CTRL,2025-04-29T11:30:00,7.177,11.942,13.633
STX,BEAR,CTRL,2025-04-30T10:30:00,2.766,4.522,5.331
STX,BEAR,CTRL,2025-05-01T09:30:00,0.499,1.401,3.863
STX,BEAR,H_UP,2025-05-01T14:30:00,2.674,3.901,7.194
STX,BEAR,CTRL,2025-05-01T15:30:00,3.49,4.346,7.048
STX,BEAR,CTRL,2025-05-02T14:30:00,1.055,1.832,3.412
STX,BEAR,CTRL,2025-05-05T13:30:00,-0.393,2.911,8.84
STX,BEAR,CTRL,2025-05-06T12:30:00,1.713,3.126,12.343
STX,BEAR,CTRL,2025-05-07T11:30:00,1.409,6.613,10.798
STX,BEAR,CTRL,2025-05-08T10:30:00,0.297,7.973,12.252
STX,BEAR,CTRL,2025-05-09T09:30:00,5.671,8.914,12.057
STX,BEAR,CTRL,2025-05-09T15:30:00,6.552,9.916,12.623
STX,BEAR,CTRL,2025-05-12T14:30:00,3.073,5.016,6.808
STX,BEAR,CTRL,2025-05-13T13:30:00,-0.137,3.06,1.675
STX,BEAR,CTRL,2025-05-14T12:30:00,2.408,4.186,0.095
STX,BEAR,CTRL,2025-05-15T11:30:00,0.92,0.223,0.446
STX,BEAR,CTRL,2025-05-16T10:30:00,-0.607,-1.088,2.677
STX,BEAR,CTRL,2025-05-19T09:30:00,0.952,-0.065,7.507
STX,BEAR,CTRL,2025-05-19T15:30:00,-1.899,-0.413,7.344
STX,BEAR,CTRL,2025-05-20T14:30:00,-2.814,5.512,9.956
STX,BEAR,CTRL,2025-05-21T13:30:00,2.855,11.823,12.389
STX,BEAR,CTRL,2025-05-22T12:30:00,3.357,9.113,8.947
STX,BEAR,CTRL,2025-05-23T11:30:00,4.464,4.846,7.093
STX,BEAR,CTRL,2025-05-27T10:30:00,1.61,2.342,5.303
STX,BEAR,CTRL,2025-05-28T09:30:00,-0.433,0.713,7.478
STX,BEAR,CTRL,2025-05-28T15:30:00,0.673,1.534,8.777
STX,RANGE,H_UP,2025-05-29T14:30:00,0.413,4.508,8.817
STX,RANGE,CTRL,2025-05-30T13:30:00,1.322,7.533,7.969
STX,RANGE,CTRL,2025-06-02T12:30:00,3.527,7.934,10.412
STX,RANGE,CTRL,2025-06-03T11:30:00,2.403,4.07,3.701
STX,RANGE,CTRL,2025-06-04T10:30:00,2.022,3.697,0.531
STX,RANGE,CTRL,2025-06-05T09:30:00,0.291,0.323,-1.457
STX,RANGE,CTRL,2025-06-05T15:30:00,-0.548,0.258,-1.277
STX,RANGE,CTRL,2025-06-06T14:30:00,3.398,-0.721,-0.154
STX,RANGE,CTRL,2025-06-09T13:30:00,-3.235,-3.807,0.076
STX,RANGE,CTRL,2025-06-10T12:30:00,-0.456,0.306,2.499
STX,RANGE,CTRL,2025-06-11T11:30:00,-0.387,3.287,4.621
STX,RANGE,H_DOWN,2025-06-11T14:30:00,0.373,3.998,4.03
STX,RANGE,CTRL,2025-06-12T10:30:00,0.898,3.133,3.856
STX,RANGE,CTRL,2025-06-13T09:30:00,3.02,5.928,5.269
STX,RANGE,CTRL,2025-06-13T15:30:00,2.962,3.143,4.605
STX,RANGE,CTRL,2025-06-16T14:30:00,-0.252,-0.198,4.029
STX,RANGE,CTRL,2025-06-17T13:30:00,1.365,2.223,6.087
STX,RANGE,CTRL,2025-06-18T12:30:00,-1.271,3.247,5.994
STX,RANGE,CTRL,2025-06-20T11:30:00,0.224,4.798,7.935
STX,BULL,CTRL,2025-06-23T10:30:00,3.566,5.181,7.671
STX,BULL,H_UP,2025-06-23T11:30:00,3.942,6.434,8.543
STX,BULL,CTRL,2025-06-24T09:30:00,1.037,4.084,5.64
STX,BULL,CTRL,2025-06-24T15:30:00,1.628,3.748,6.373
STX,BULL,CTRL,2025-06-25T14:30:00,1.439,3.855,9.344
STX,BULL,CTRL,2025-06-26T13:30:00,0.098,3.231,7.121
STX,BULL,CTRL,2025-06-27T12:30:00,1.167,7.039,2.398
STX,BULL,CTRL,2025-06-30T11:30:00,1.111,5.631,0.979
STX,BULL,CTRL,2025-07-01T10:30:00,3.714,3.195,-0.509
STX,BULL,CTRL,2025-07-02T09:30:00,2.247,-2.308,-1.636
STX,BULL,CTRL,2025-07-02T15:30:00,-1.934,-5.8,-3.504
STX,BULL,CTRL,2025-07-07T11:30:00,-2.329,-2.647,-0.589
STX,BULL,CTRL,2025-07-08T10:30:00,-1.376,0.268,2.394
STX,BULL,CTRL,2025-07-09T09:30:00,0.039,3.656,3.098
STX,BULL,CTRL,2025-07-09T15:30:00,1.775,5.008,3.62
STX,BULL,CTRL,2025-07-10T14:30:00,1.411,2.105,0.869
STX,BULL,CTRL,2025-07-11T13:30:00,1.487,-0.789,0.681
STX,BULL,H_UP,2025-07-11T14:30:00,1.334,-0.684,1.006
STX,BULL,CTRL,2025-07-14T12:30:00,-0.765,-1.711,0.174
STX,BULL,CTRL,2025-07-15T11:30:00,-0.95,0.876,-1.586
STX,BULL,CTRL,2025-07-16T10:30:00,0.499,1.94,3.053
STX,BULL,H_DOWN,2025-07-17T09:30:00,-0.994,-1.26,2.353
STX,BULL,CTRL,2025-07-17T15:30:00,1.643,-0.109,4.015
STX,BULL,CTRL,2025-07-18T14:30:00,0.379,1.883,1.217
STX,BULL,H_UP,2025-07-21T09:30:00,-1.289,2.322,1.071
STX,BULL,CTRL,2025-07-21T13:30:00,-3.111,2.202,0.157
STX,RANGE,CTRL,2025-07-22T12:30:00,3.355,3.109,4.783
STX,RANGE,CTRL,2025-07-23T11:30:00,0.701,-0.096,-4.367
STX,RANGE,CTRL,2025-07-24T10:30:00,-0.715,-0.356,0.614
STX,RANGE,CTRL,2025-07-25T09:30:00,-1.743,-5.079,0.496
STX,RANGE,CTRL,2025-07-25T15:30:00,-0.225,-2.267,2.612
STX,RANGE,H_UP,2025-07-28T12:30:00,1.674,3.741,2.641
STX,RANGE,CTRL,2025-07-28T14:30:00,1.765,4.026,2.734
STX,RANGE,CTRL,2025-07-29T13:30:00,-3.535,0.199,-0.699
STX,RANGE,CTRL,2025-07-30T12:30:00,6.982,5.848,1.011
STX,RANGE,CTRL,2025-07-31T11:30:00,-0.019,-3.133,-5.599
STX,RANGE,CTRL,2025-08-01T10:30:00,-0.599,-2.433,-2.016
STX,RANGE,H_UP,2025-08-01T14:30:00,0.179,-3.809,-2.802
STX,RANGE,CTRL,2025-08-04T09:30:00,-1.695,-4.586,0.123
STX,RANGE,CTRL,2025-08-04T15:30:00,-1.977,-4.341,-1.99
STX,RANGE,CTRL,2025-08-05T14:30:00,-2.837,-1.82,1.958
STX,RANGE,H_DOWN,2025-08-05T15:30:00,-2.939,-0.858,2.557
STX,RANGE,CTRL,2025-08-06T13:30:00,-0.284,3.235,5.765
STX,RANGE,CTRL,2025-08-07T12:30:00,1.223,5.287,5.764
STX,RANGE,CTRL,2025-08-08T11:30:00,2.891,3.877,3.546
STX,RANGE,CTRL,2025-08-11T10:30:00,-0.023,0.366,1.704
STX,RANGE,CTRL,2025-08-12T09:30:00,2.014,0.512,2.517
STX,RANGE,H_UP,2025-08-12T13:30:00,0.553,-0.315,1.139
STX,RANGE,CTRL,2025-08-12T15:30:00,0.835,-0.771,1.497
STX,RANGE,CTRL,2025-08-13T14:30:00,-0.824,1.14,0.651
STX,BULL,CTRL,2025-08-14T13:30:00,-0.334,1.119,-1.081
STX,BULL,CTRL,2025-08-15T12:30:00,2.12,1.376,2.688
STX,BULL,CTRL,2025-08-18T11:30:00,-0.073,-1.944,4.597
STX,BULL,CTRL,2025-08-19T10:30:00,-1.008,0.196,3.93
STX,BULL,CTRL,2025-08-20T09:30:00,2.376,5.789,7.65
STX,BULL,H_UP,2025-08-20T14:30:00,-2.141,4.671,6.244
STX,BULL,CTRL,2025-08-20T15:30:00,-2.405,3.541,5.605
STX,BULL,CTRL,2025-08-21T14:30:00,3.15,6.877,11.994
STX,BULL,CTRL,2025-08-22T13:30:00,2.574,4.452,4.221
STX,BULL,CTRL,2025-08-25T12:30:00,0.182,4.112,2.506
STX,BULL,CTRL,2025-08-26T11:30:00,1.067,1.356,4.947
STX,BULL,CTRL,2025-08-27T10:30:00,0.536,0.548,7.184
STX,BULL,CTRL,2025-08-28T09:30:00,-0.744,1.76,8.009
STX,BULL,CTRL,2025-08-28T15:30:00,-2.907,2.321,9.19
STX,BULL,CTRL,2025-08-29T14:30:00,1.716,9.627,13.243
STX,BULL,CTRL,2025-09-02T13:30:00,3.2,11.203,13.371
STX,BULL,CTRL,2025-09-03T12:30:00,3.804,8.701,10.051
STX,BULL,CTRL,2025-09-04T11:30:00,3.332,6.154,9.066
STX,BULL,CTRL,2025-09-05T10:30:00,1.995,2.65,4.444
STX,BULL,CTRL,2025-09-08T09:30:00,0.63,3.595,11.693
STX,BULL,CTRL,2025-09-08T15:30:00,1.247,4.04,11.61
STX,BULL,CTRL,2025-09-09T14:30:00,0.358,3.292,9.558
STX,BULL,CTRL,2025-09-10T13:30:00,3.186,10.809,10.667
STX,BULL,CTRL,2025-09-11T12:30:00,-1.864,5.145,9.913
STX,BULL,CTRL,2025-09-12T11:30:00,7.722,8.059,12.464
STX,BULL,CTRL,2025-09-15T10:30:00,-1.383,2.634,7.795
STX,BULL,CTRL,2025-09-16T09:30:00,-0.53,4.875,9.875
STX,BULL,CTRL,2025-09-16T15:30:00,1.049,4.767,8.058
STX,BULL,CTRL,2025-09-17T14:30:00,1.787,7.515,4.859
STX,BULL,CTRL,2025-09-18T13:30:00,0.762,4.173,0.099
STX,BULL,CTRL,2025-09-19T12:30:00,4.674,2.545,-0.962
STX,BULL,CTRL,2025-09-22T11:30:00,-0.393,-5.51,-1.665
STX,BULL,CTRL,2025-09-23T10:30:00,-0.867,-6.109,-0.362
STX,BULL,CTRL,2025-09-24T09:30:00,-5.099,-0.64,6.367
STX,BULL,CTRL,2025-09-24T15:30:00,-1.728,2.436,14.82
STX,BULL,CTRL,2025-09-25T14:30:00,-0.605,7.74,15.792
STX,BULL,H_DOWN,2025-09-25T15:30:00,-1.103,7.385,15.874
STX,BULL,CTRL,2025-09-26T13:30:00,4.007,16.645,17.93
STX,BULL,CTRL,2025-09-29T12:30:00,3.05,13.116,10.423
STX,BULL,CTRL,2025-09-30T11:30:00,8.063,11.572,-2.391
STX,BULL,CTRL,2025-10-01T10:30:00,3.35,1.811,-8.25
STX,BULL,CTRL,2025-10-02T09:30:00,1.601,-9.339,-12.473
STX,BULL,CTRL,2025-10-02T15:30:00,-0.773,-11.699,-12.971
STX,BULL,CTRL,2025-10-03T14:30:00,-4.173,-11.74,-15.899
STX,BULL,H_DOWN,2025-10-03T15:30:00,-3.905,-11.248,-15.189
STX,BULL,CTRL,2025-10-06T13:30:00,-8.733,-10.484,-10.812
STX,BULL,CTRL,2025-10-07T12:30:00,-0.281,-3.353,-3.522
STX,BULL,CTRL,2025-10-08T11:30:00,-1.107,-2.705,-3.844
STX,BULL,CTRL,2025-10-09T10:30:00,-2.585,-2.961,3.858
STX,BULL,H_DOWN,2025-10-09T14:30:00,-3.2,-3.635,3.108
STX,BULL,CTRL,2025-10-10T09:30:00,-1.697,-3.504,3.301
STX,BULL,CTRL,2025-10-10T15:30:00,2.407,2.342,5.16
STX,BULL,CTRL,2025-10-13T14:30:00,-2.536,4.283,-1.615
STX,BULL,CTRL,2025-10-14T13:30:00,1.51,5.695,0.341
STX,BULL,CTRL,2025-10-15T12:30:00,6.965,-0.058,-2.504
STX,BULL,CTRL,2025-10-16T11:30:00,-1.685,-6.08,-2.184
STX,BULL,CTRL,2025-10-17T10:30:00,-2.412,-6.045,7.885
STX,BULL,H_UP,2025-10-17T14:30:00,-5.714,-6.603,3.003
STX,BULL,CTRL,2025-10-20T09:30:00,-3.224,0.495,6.308
STX,BULL,CTRL,2025-10-20T15:30:00,0.02,5.607,7.426
STX,BULL,CTRL,2025-10-21T14:30:00,-0.233,10.029,3.917
STX,BULL,CTRL,2025-10-22T13:30:00,5.474,8.402,24.883
STX,BULL,H_DOWN,2025-10-22T14:30:00,5.774,6.881,24.782
STX,BULL,CTRL,2025-10-23T12:30:00,4.961,0.248,21.267
STX,BULL,CTRL,2025-10-24T11:30:00,-4.527,9.062,2.655
STX,BULL,CTRL,2025-10-27T10:30:00,-6.167,17.48,12.214
STX,BULL,CTRL,2025-10-28T09:30:00,15.621,13.991,15.062
STX,BULL,CTRL,2025-10-28T15:30:00,19.108,14.708,12.281
STX,RANGE,H_UP,2025-10-29T09:30:00,3.586,-1.532,5.592
STX,RANGE,CTRL,2025-10-29T14:30:00,0.953,-0.316,5.368
STX,RANGE,CTRL,2025-10-30T13:30:00,-4.919,-6.144,4.398
STX,RANGE,CTRL,2025-10-31T12:30:00,5.389,10.861,8.152
STX,RANGE,CTRL,2025-11-03T11:30:00,-4.124,3.93,10.82
STX,RANGE,H_DOWN,2025-11-04T09:30:00,6.106,4.538,11.144
STX,RANGE,CTRL,2025-11-04T10:30:00,9.239,6.576,13.668
STX,RANGE,CTRL,2025-11-05T09:30:00,1.262,7.209,5.892
STX,RANGE,CTRL,2025-11-05T15:30:00,0.913,6.537,2.613
STX,RANGE,H_UP,2025-11-06T14:30:00,-0.443,2.799,-6.303
STX,RANGE,CTRL,2025-11-07T13:30:00,5.995,1.744,-6.4
STX,RANGE,CTRL,2025-11-10T12:30:00,-2.273,-10.586,-11.132
STX,RANGE,CTRL,2025-11-11T11:30:00,-2.483,-9.465,-12.091
STX,RANGE,H_DOWN,2025-11-11T15:30:00,-1.704,-10.442,-11.886
STX,RANGE,CTRL,2025-11-12T10:30:00,-4.87,-8.455,-9.311
STX,RANGE,CTRL,2025-11-13T09:30:00,-6.932,-5.982,-2.25
STX,RANGE,CTRL,2025-11-13T15:30:00,-1.733,-3.318,-8.38
STX,RANGE,CTRL,2025-11-14T14:30:00,0.56,1.005,-8.726
STX,RANGE,CTRL,2025-11-17T13:30:00,-0.55,-5.618,-1.912
STX,RANGE,CTRL,2025-11-18T12:30:00,-0.779,-11.023,-0.565
STX,RANGE,H_DOWN,2025-11-18T14:30:00,1.867,-7.948,2.728
STX,RANGE,CTRL,2025-11-19T11:30:00,-2.292,-0.638,5.217
