ticker,signal,date,price,fwd13w,fwd26w,fwd52w,exc13w,exc26w,exc52w,mae26w
KODK,BOTTOM,2018-04-30,5.3,-38.7,-50.6,-54.5,-45.8,-53.7,-67.2,-56.0
KODK,BREAKOUT,2019-12-23,3.83,-55.6,-39.9,127.7,-34.6,-33.8,111.3,-58.5
KODK,BREAKOUT,2020-07-27,21.85,-68.3,-56.1,-66.2,-68.7,-70.4,-102.5,-72.4
KODK,BOTTOM,2020-08-31,6.1,23.4,24.6,18.4,15.0,11.7,-15.9,0.0
KODK,BOTTOM,2023-05-08,3.59,40.7,5.6,27.0,32.0,-2.3,-1.4,0.0
KODK,BOTTOM,2023-07-31,5.11,-23.9,-32.7,-0.4,-21.5,-44.2,-21.3,-32.7
KODK,BOTTOM,2025-09-15,6.19,34.6,26.5,,31.7,28.2,,0.0
KODK,BREAKOUT,2025-12-01,8.79,-23.9,3.1,,-22.2,-5.1,,-23.9
KOF,BREAKOUT,2019-04-01,50.57,-6.3,-8.0,-41.8,-10.2,-10.9,-29.6,-14.7
KOF,BOTTOM,2020-06-15,36.65,-10.6,1.8,15.8,-18.2,-18.8,-20.6,-16.6
KOF,BREAKOUT,2023-12-04,81.91,8.2,3.0,-4.1,-3.5,-13.9,-38.0,0.0
KOF,BREAKOUT,2025-04-21,94.57,-11.4,-10.0,7.0,-27.5,-33.7,-24.2,-15.9
KOP,BREAKOUT,2017-09-25,44.53,10.3,-10.9,-32.5,3.5,-16.6,-50.3,-14.1
KOP,BOTTOM,2020-10-26,21.64,48.4,48.2,56.4,34.6,19.4,13.8,0.0
KOP,BREAKOUT,2021-01-11,34.49,-3.4,-18.0,-12.0,-14.8,-33.6,-37.3,-18.0
KOP,BREAKOUT,2023-01-09,31.16,6.6,11.4,55.8,2.7,-2.2,34.3,-6.9
KOP,BOTTOM,2025-09-08,28.54,1.2,32.0,,-2.8,30.7,,-8.3
KOP,BREAKOUT,2026-02-16,34.95,15.2,,,6.8,,,0.0
KR,BOTTOM,2018-04-09,19.91,18.8,14.6,10.3,12.9,9.5,-1.3,0.0
KR,BREAKOUT,2018-08-13,26.56,-3.1,-5.0,-26.1,0.4,-3.3,-29.5,-14.1
KR,BREAKOUT,2021-03-22,33.3,5.8,8.4,56.1,-2.2,-4.4,40.3,-3.4
KR,BREAKOUT,2024-10-21,55.35,2.9,23.3,19.4,-2.5,27.6,1.0,-1.4
KR,BREAKOUT,2026-03-02,73.72,-13.8,,,-23.8,,,-23.2
KRC,BREAKOUT,2018-05-28,52.4,-3.1,-6.5,-0.4,-9.7,-8.2,-2.9,-9.9
KRC,BOTTOM,2020-06-15,45.47,-12.7,-8.0,17.0,-20.2,-28.6,-19.5,-23.4
KRC,BREAKOUT,2021-03-08,51.58,7.0,-6.5,9.4,-1.0,-20.3,1.3,-6.5
KRC,BREAKOUT,2023-12-11,34.73,-14.3,-20.1,8.1,-23.2,-36.1,-21.8,-20.7
KRC,BREAKOUT,2024-09-16,35.47,2.7,-11.7,17.4,-1.7,-11.6,-0.9,-15.8
KREF,BREAKOUT,2018-07-02,8.94,-1.0,0.1,6.5,-5.9,7.5,-4.0,-5.5
KRG,BOTTOM,2020-12-28,11.58,33.6,47.7,50.8,26.1,30.9,22.1,0.0
KRG,BREAKOUT,2021-02-08,14.1,14.9,11.5,24.2,8.4,-2.9,10.5,0.0
KRG,BREAKOUT,2022-02-21,18.24,-5.0,-8.9,0.7,-0.2,-2.2,8.7,-22.5
KRG,BREAKOUT,2022-11-28,18.94,-2.7,-9.5,1.6,-2.5,-15.5,-13.0,-15.3
KRG,BREAKOUT,2024-07-08,20.86,12.2,0.4,2.5,8.4,-3.9,-10.2,0.0
KRG,BREAKOUT,2025-12-22,23.16,2.0,24.9,,9.9,18.8,,-2.2
KRP,BOTTOM,2019-07-08,7.52,-5.4,4.8,-41.1,-4.4,-4.6,-48.9,-11.8
KRP,BOTTOM,2020-02-10,7.1,-53.4,-33.1,-23.0,-38.7,-33.9,-41.5,-69.6
KRP,BOTTOM,2021-01-04,4.87,15.2,50.4,91.2,7.0,35.5,67.3,-3.7
KRP,BREAKOUT,2023-10-30,12.15,-7.4,2.9,8.3,-21.6,-15.5,-24.8,-8.7
KRUS,BREAKOUT,2021-02-01,25.28,41.1,79.9,79.7,31.9,65.1,62.4,-1.4
KRUS,BREAKOUT,2022-07-25,84.44,-5.6,-27.1,13.3,-0.4,-26.4,0.6,-52.8
KRUS,BREAKOUT,2023-07-03,100.07,-30.7,-12.3,-40.9,-29.0,-19.8,-69.2,-47.8
KRUS,BOTTOM,2023-08-14,86.8,-25.7,18.7,-27.5,-29.4,3.4,-56.2,-39.8
KRYS,BREAKOUT,2021-01-04,66.33,4.5,3.8,-3.2,-3.8,-11.1,-27.1,-6.2
KRYS,BOTTOM,2022-02-28,57.35,8.0,23.3,37.8,12.7,31.9,42.8,-3.2
KRYS,BREAKOUT,2024-02-26,167.82,-4.6,16.3,6.8,-7.8,5.7,-10.5,-7.8
KSS,BOTTOM,2019-05-27,33.19,-2.8,-2.1,-57.9,-9.6,-17.4,-70.7,-7.1
KSS,BREAKOUT,2021-01-18,32.84,32.2,10.7,5.6,23.0,-5.0,-10.4,-2.5
KSS,BREAKOUT,2022-03-14,46.63,-34.8,-52.6,-60.2,-17.4,-40.1,-49.4,-54.2
KSS,BOTTOM,2026-01-05,20.18,-34.7,-16.7,,-32.9,-26.1,,-42.1
KT,BOTTOM,2018-07-16,10.75,13.2,9.4,-7.2,14.0,13.2,-15.6,0.0
KT,BOTTOM,2020-09-14,8.28,14.7,18.8,39.6,2.5,0.1,4.3,-4.0
KT,BREAKOUT,2023-01-16,13.07,-23.0,-21.0,-9.8,-27.5,-36.1,-33.6,-24.6
KT,BREAKOUT,2026-02-02,21.27,-0.4,,,-7.5,,,-17.4
KTB,BREAKOUT,2023-01-30,44.41,-16.8,-2.8,22.2,-17.2,-12.0,0.5,-23.7
KTB,BREAKOUT,2023-11-13,48.21,21.6,36.5,77.8,10.3,18.2,46.1,0.0
KTB,BOTTOM,2025-12-01,74.55,0.8,-6.7,,2.4,-14.9,,-23.6
KTOS,BREAKOUT,2018-09-03,14.26,-4.3,14.2,31.7,3.6,17.7,26.0,-11.8
KTOS,BREAKOUT,2020-09-14,20.98,22.8,22.9,7.8,10.7,4.2,-27.6,-10.0
KTOS,BREAKOUT,2023-07-31,16.6,3.9,2.7,26.4,6.3,-8.8,5.4,-13.6
KURA,BREAKOUT,2020-08-03,20.41,75.2,63.9,-13.1,70.1,47.0,-47.3,0.0
KURA,BOTTOM,2022-10-24,15.9,-14.2,-38.7,-51.8,-19.0,-46.6,-59.1,-38.7
KURA,BOTTOM,2023-08-28,10.06,-1.0,114.6,109.3,-3.1,100.1,82.7,-23.9
KURA,BOTTOM,2026-03-09,8.65,4.6,,,-7.7,,,-10.5
KVUE,BOTTOM,2026-03-30,16.94,17.1,,,3.2,,,0.0
KWR,BREAKOUT,2023-01-30,200.88,-0.4,-12.9,-7.6,-0.9,-22.0,-29.3,-16.4
KWR,BREAKOUT,2023-12-18,206.74,-5.8,-21.5,-34.7,-16.2,-37.2,-61.1,-21.5
KWR,BOTTOM,2025-11-10,131.74,35.2,4.4,,33.4,-6.2,,-13.5
KYIV,BREAKOUT,2026-06-29,15.68,,,,,,,-9.4
KYMR,BOTTOM,2021-12-13,53.97,-19.8,-70.8,-47.6,-16.8,-50.9,-32.3,-72.6
KYMR,BOTTOM,2023-03-06,29.59,-23.1,-36.0,47.0,-34.9,-52.3,12.4,-36.0
KYMR,BREAKOUT,2024-02-05,37.21,1.9,11.4,0.3,-2.4,4.4,-21.1,-19.8
KYMR,BREAKOUT,2025-09-22,56.25,44.6,39.0,,40.0,42.6,,0.0
KYN,BOTTOM,2021-02-15,4.29,20.1,13.1,31.1,13.4,-1.3,18.3,-0.7
L,BOTTOM,2020-03-16,30.49,11.3,17.8,68.7,-24.2,-27.9,-4.3,-4.6
L,BOTTOM,2020-11-30,42.5,15.6,34.2,27.2,11.4,19.1,2.8,0.0
L,BREAKOUT,2022-01-03,59.86,6.1,-4.5,-0.1,9.8,11.5,15.3,-5.1
LAD,BREAKOUT,2019-04-22,107.04,20.3,39.2,-6.4,16.9,35.5,-4.8,0.0
LAD,BREAKOUT,2020-07-06,158.63,72.3,93.3,118.7,62.7,72.3,79.6,0.0
LAD,BOTTOM,2023-03-06,240.13,3.8,21.4,18.1,-8.0,5.1,-16.5,-14.8
LAD,BREAKOUT,2024-10-21,328.88,3.9,-11.8,0.2,-1.4,-7.5,-18.2,-15.1
LADR,BREAKOUT,2018-01-15,7.35,-3.8,10.9,20.9,0.7,10.3,24.1,-5.3
LAMR,BREAKOUT,2017-11-13,50.79,-7.5,-8.5,5.6,-14.0,-14.7,-2.5,-16.5
LAMR,BREAKOUT,2018-08-13,52.09,2.9,5.2,4.7,6.5,6.8,1.4,-8.6
LAMR,BREAKOUT,2023-12-11,95.04,9.3,7.9,24.2,0.3,-8.1,-5.8,-4.7
LAMR,BREAKOUT,2025-11-10,124.97,3.1,15.3,,1.4,4.6,,-2.9
LAND,BREAKOUT,2019-12-02,10.16,7.3,20.7,18.2,12.4,18.2,-1.5,-18.5
LAND,BOTTOM,2023-08-28,13.75,-6.3,-15.5,-10.8,-8.4,-30.0,-37.5,-16.2
LAND,BOTTOM,2025-12-15,8.5,21.5,1.4,,26.0,-8.9,,0.0
LAND,BREAKOUT,2026-01-26,10.89,-11.1,,,-15.5,,,-21.4
LAR,BREAKOUT,2020-02-10,2.19,-37.4,45.5,313.3,-22.7,44.7,294.8,-60.6
LAR,BREAKOUT,2021-09-13,9.49,22.0,19.0,20.9,17.5,17.6,32.2,-12.6
LAR,BOTTOM,2022-01-03,11.21,11.6,-21.9,-32.0,15.3,-5.9,-16.6,-27.7
LAR,BREAKOUT,2025-09-29,4.13,44.8,82.1,,42.4,83.5,,-5.8
LASR,BREAKOUT,2025-05-19,14.49,93.6,109.3,442.1,81.8,94.9,411.8,0.0
LAUR,BOTTOM,2020-06-15,4.73,27.9,48.2,46.6,20.3,27.6,10.1,-6.3
LAUR,BOTTOM,2020-10-12,6.32,4.6,-1.3,27.3,-4.1,-22.3,-2.9,-4.3
LAZ,BOTTOM,2019-05-27,22.05,11.6,27.2,-9.0,4.9,11.9,-21.8,0.0
LAZ,BOTTOM,2019-09-23,24.84,15.5,-28.1,-4.8,5.7,-14.8,-18.2,-33.6
LAZ,BREAKOUT,2019-11-04,27.9,13.2,-28.5,-2.5,5.1,-24.2,-18.0,-40.8
LAZ,BREAKOUT,2020-12-28,32.5,7.1,12.4,7.4,-0.4,-4.3,-21.3,-7.5
LAZ,BREAKOUT,2023-01-23,34.5,-22.4,-10.2,2.9,-25.3,-23.7,-19.1,-28.7
LAZ,BOTTOM,2026-03-16,38.84,14.1,,,-1.4,,,-0.4
LBRDA,BOTTOM,2023-04-17,71.06,15.5,18.5,-33.9,5.4,15.5,-55.8,-7.2
LBRDA,BREAKOUT,2024-10-28,84.02,-15.2,-1.8,-36.3,-20.9,-1.7,-57.2,-18.9
LBRDA,BOTTOM,2024-12-09,76.57,-0.7,11.7,-37.5,5.8,12.3,-51.7,-11.0
LBRDA,BREAKOUT,2025-05-12,93.91,-34.8,-50.3,-65.1,-43.4,-64.0,-91.0,-50.3
LBRDK,BOTTOM,2023-04-17,70.83,16.1,18.9,-34.1,6.0,16.0,-55.9,-6.5
LBRDK,BREAKOUT,2024-10-28,84.18,-14.7,-0.4,-36.1,-20.5,-0.3,-57.0,-18.3
LBRDK,BOTTOM,2024-12-09,77.13,-1.2,12.0,-37.8,5.3,12.5,-52.0,-10.8
LBRDK,BREAKOUT,2025-05-12,94.84,-35.1,-50.4,-65.5,-43.7,-64.2,-91.3,-50.4
LBRT,BOTTOM,2019-05-27,11.73,-15.2,-30.1,-58.7,-22.0,-45.3,-71.5,-35.0
LBRT,BOTTOM,2020-11-09,7.86,30.3,71.4,30.4,20.2,54.2,-1.9,0.0
LBRT,BREAKOUT,2020-11-30,10.42,22.9,57.9,-19.3,18.8,42.7,-43.6,-8.5
LBRT,BREAKOUT,2022-05-30,17.05,-18.8,-11.2,-26.8,-14.8,-11.1,-32.8,-36.5
LBRT,BOTTOM,2025-06-23,11.4,10.6,59.6,135.7,2.7,46.7,115.8,-9.0
LBTYA,BREAKOUT,2018-01-22,19.68,-20.1,-28.1,-39.4,-13.5,-27.2,-33.9,-28.1
LBTYA,BOTTOM,2023-03-06,9.54,-9.5,-4.8,-6.2,-21.3,-21.1,-40.8,-12.3
LBTYA,BREAKOUT,2024-09-16,10.63,17.2,9.8,10.6,12.9,9.9,-7.6,-2.8
LBTYK,BOTTOM,2023-03-06,10.15,-8.5,-2.1,-6.3,-20.3,-18.4,-40.9,-11.9
LBTYK,BREAKOUT,2024-09-23,11.4,13.3,4.8,3.9,8.8,6.9,-13.3,-5.5
LCID,BREAKOUT,2021-11-15,552.1,-51.8,-66.7,-79.6,-44.8,-50.3,-65.3,-67.4
LCII,BOTTOM,2018-08-27,71.53,-16.0,-9.6,-6.7,-11.4,-7.2,-9.4,-33.3
LCII,BREAKOUT,2019-09-09,74.74,10.0,-10.0,16.3,4.1,-0.3,3.1,-10.0
LCII,BOTTOM,2023-03-20,91.75,13.0,14.7,15.5,3.2,5.1,-18.1,-1.6
LDOS,BREAKOUT,2019-04-29,67.54,10.4,15.5,33.6,10.4,10.4,35.4,0.0
LDOS,BREAKOUT,2022-02-28,101.77,-1.4,-12.4,-8.4,3.3,-3.8,-3.4,-12.4
LEA,BREAKOUT,2020-11-23,129.43,13.5,32.3,17.7,8.4,15.9,-10.3,0.0
LECO,BREAKOUT,2019-10-21,82.34,1.8,-16.2,17.6,-7.8,-11.1,0.7,-29.1
LECO,BREAKOUT,2020-08-10,88.92,18.2,20.0,48.2,11.4,2.4,13.8,-8.7
LECO,BREAKOUT,2022-08-08,139.09,-0.8,18.0,30.6,5.5,21.7,24.5,-16.5
LECO,BOTTOM,2025-02-17,203.12,-7.2,19.2,40.0,-4.1,11.0,23.7,-16.7
LEG,BREAKOUT,2019-10-21,34.69,13.3,-32.7,2.3,3.8,-27.5,-14.6,-48.8
LEG,BOTTOM,2020-06-15,26.84,31.1,25.4,49.5,23.5,4.8,13.0,-4.4
LEG,BOTTOM,2023-03-06,27.86,1.3,-13.5,-31.4,-10.6,-29.8,-66.0,-13.5
LEG,BOTTOM,2024-10-28,11.61,-11.8,-19.9,-20.6,-17.5,-19.8,-41.5,-42.5
