ticker,kind,date,fwd13w,fwd26w,fwd52w
NVT,C3,2024-02-08,25.7,4.6,-4.9
NVT,C3,2024-02-14,26.6,4.6,-3.8
NVT,C3,2024-02-21,30.7,5.5,-11.2
NVT,C3,2024-02-27,25.2,-3.9,-15.2
NVT,C3,2024-03-04,14.6,-10.2,-19.2
NVT,C3,2024-03-08,14.6,-3.5,-13.7
NVT,C3,2024-03-14,11.9,0.8,-23.9
NVT,C3,2024-03-20,8.2,-3.8,-32.9
NVT,C3,2024-03-26,2.5,-7.7,-30.0
NVT,C3,2024-04-02,1.2,-4.1,-32.1
NVT,C3,2024-04-08,1.1,-6.2,-35.0
NVT,C3,2024-04-12,0.9,3.1,-25.4
NVT,C3,2024-04-18,9.0,2.9,-15.5
NVT,C3,2024-04-24,-4.0,2.0,-16.4
NVT,C3,2024-04-30,-10.4,-4.1,-4.1
NVT,C3,2024-06-10,-17.3,-3.6,-6.9
NVT,C3,2024-12-06,-26.1,-8.6,35.2
NVT,C3,2024-12-12,-24.6,-3.7,38.1
NVT,C3,2024-12-18,-19.2,6.4,55.6
NVT,C3,2024-12-24,-23.6,7.4,52.6
NVT,C3,2024-12-31,-32.0,10.6,60.2
NVT,C3,2026-01-20,30.1,,
NVT,C3,2026-01-26,24.4,,
NVT,C3,2026-01-30,51.1,,
NVT,C3,2026-02-05,52.5,,
NVT,C3,2026-02-11,50.1,,
NVT,C3,2026-02-18,41.6,,
NVT,C3,2026-02-24,39.7,,
NVT,C3,2026-03-02,46.9,,
NVT,C3,2026-03-06,54.7,,
NVT,C3,2026-03-12,56.9,,
NVT,C3,2026-04-10,22.3,,
NVT,C3,2026-04-16,,,
NVT,C3,2026-04-22,,,
NVT,C3,2026-04-28,,,
NVT,C3,2026-05-04,,,
NVT,C3,2026-05-08,,,
NVT,C3,2026-05-14,,,
NVT,C3,2026-05-20,,,
NVT,C3,2026-05-27,,,
NVT,C3,2026-06-02,,,
NVT,C3,2026-06-08,,,
NVT,C3,2026-06-12,,,
NVT,C3,2026-06-18,,,
NVT,C3,2026-06-25,,,
NVT,C3,2026-07-01,,,
NVT,C3,2026-07-08,,,
ATKR,C2,2018-06-18,21.4,-12.1,17.3
ATKR,C2,2018-07-16,0.1,-2.2,13.6
ATKR,C2,2018-08-13,-28.2,-11.1,4.9
ATKR,C2,2018-09-10,-23.2,-16.6,19.8
ATKR,C2,2018-10-08,-6.0,-2.6,31.6
ATKR,C2,2018-11-05,13.8,29.1,89.3
ATKR,C2,2018-12-03,13.6,29.3,122.3
ATKR,C2,2019-07-08,22.5,60.6,0.6
ATKR,C2,2019-08-05,28.0,40.0,4.5
ATKR,C2,2019-09-02,45.1,28.8,-8.5
ATKR,C2,2019-09-30,32.0,-41.3,-23.6
ATKR,C2,2019-10-28,9.9,-35.2,-42.8
ATKR,C2,2019-11-25,-11.5,-35.7,-4.4
ATKR,C2,2019-12-23,-48.8,-39.9,0.8
ATKR,C2,2020-01-20,-46.8,-33.8,18.2
ATKR,C2,2020-02-17,-40.0,-29.5,53.7
ATKR,C2,2020-03-16,41.7,30.4,282.4
ATKR,C2,2020-04-13,23.9,7.1,227.9
ATKR,C2,2021-01-04,56.7,52.1,130.1
ATKR,C2,2021-02-01,52.2,47.0,72.3
ATKR,C2,2021-03-01,12.6,31.0,46.2
ATKR,C2,2021-03-29,-5.3,20.9,33.2
ATKR,C2,2021-04-26,-4.0,20.8,22.8
ATKR,C2,2021-05-24,18.1,37.1,39.5
ATKR,C2,2021-06-21,35.0,47.7,15.5
ATKR,C2,2021-07-19,25.5,35.8,23.5
ATKR,C2,2021-08-16,29.1,21.6,4.8
ATKR,C2,2021-09-13,19.5,26.4,-9.0
ATKR,C2,2021-10-11,17.4,4.4,-5.3
ATKR,C2,2021-11-08,5.7,4.1,-2.5
ATKR,C2,2021-12-06,-10.0,-6.6,11.6
ATKR,C2,2022-01-03,-15.2,-14.7,12.9
ATKR,C2,2022-01-31,14.4,-11.9,43.3
ATKR,C2,2022-02-28,15.4,-17.1,51.1
ATKR,C2,2022-03-28,-12.7,-20.9,42.8
ATKR,C2,2023-07-10,-10.1,-1.2,-5.9
ATKR,C2,2023-08-07,-10.8,-0.0,-35.8
ATKR,C2,2023-09-04,-10.3,12.0,-44.0
ATKR,C2,2023-10-02,5.6,27.7,-41.8
ATKR,C2,2023-10-30,12.6,33.8,-34.1
ATKR,C2,2023-11-27,30.0,14.9,-28.6
ATKR,C2,2024-04-15,-17.3,-47.6,-65.5
ATKR,C2,2024-05-13,-36.9,-41.1,-53.8
ATKR,C2,2024-06-10,-36.7,-37.6,-50.6
ATKR,C2,2024-07-08,-38.9,-42.4,-46.8
ATKR,C2,2026-03-23,32.2,,
ATKR,L3,2018-07-10,13.3,-1.1,18.4
ATKR,L3,2018-10-08,-11.9,-6.0,32.6
ATKR,L3,2019-07-17,28.6,65.6,4.1
ATKR,L3,2019-11-14,15.0,-31.9,11.0
ATKR,L3,2020-02-07,-43.3,-24.1,55.5
ATKR,L3,2020-04-17,23.3,2.7,252.4
ATKR,L3,2021-01-06,53.6,45.7,113.3
ATKR,L3,2021-05-27,18.8,38.4,52.6
ATKR,L3,2021-08-27,16.8,11.0,-3.0
ATKR,L3,2021-10-13,19.4,16.0,9.3
ATKR,L3,2022-01-12,-13.7,-15.3,15.5
ATKR,L3,2022-03-03,17.3,-19.2,27.8
ATKR,C3,2018-07-11,8.3,-1.9,19.5
ATKR,C3,2018-07-17,5.8,-3.6,22.6
ATKR,C3,2018-07-23,-4.3,-3.6,14.0
ATKR,C3,2018-07-27,-19.2,-0.7,24.5
ATKR,C3,2018-08-02,-9.7,0.6,25.6
ATKR,C3,2018-08-08,-22.7,-12.5,9.5
ATKR,C3,2018-08-14,-24.6,-7.6,6.3
ATKR,C3,2018-08-20,-36.7,-15.7,2.5
ATKR,C3,2018-08-24,-36.5,-21.1,4.7
ATKR,C3,2018-08-30,-25.3,-21.1,15.9
ATKR,C3,2018-09-06,-29.6,-18.3,12.7
ATKR,C3,2018-09-12,-22.5,-16.5,17.1
ATKR,C3,2018-09-18,-25.6,-18.9,15.0
ATKR,C3,2018-10-10,-12.7,-3.8,35.4
ATKR,C3,2018-10-16,-10.0,-0.5,43.9
ATKR,C3,2018-10-22,-4.1,8.3,64.6
ATKR,C3,2018-10-26,18.7,31.8,93.6
ATKR,C3,2018-11-01,17.3,22.2,80.7
ATKR,C3,2019-07-22,29.7,56.7,3.8
ATKR,C3,2019-07-26,28.0,46.5,7.6
ATKR,C3,2019-08-01,35.9,55.7,20.6
ATKR,C3,2019-08-07,32.8,51.3,8.2
ATKR,C3,2019-08-13,22.1,43.1,-0.4
ATKR,C3,2019-08-19,29.7,34.6,-3.1
ATKR,C3,2019-08-23,49.0,38.8,-4.1
ATKR,C3,2019-08-29,43.2,29.4,-11.9
ATKR,C3,2019-11-18,9.1,-23.5,4.6
ATKR,C3,2019-11-22,-9.4,-32.3,0.1
ATKR,C3,2019-11-29,-11.0,-20.8,5.7
ATKR,C3,2019-12-05,-15.5,-35.7,6.0
ATKR,C3,2019-12-11,-51.6,-35.1,-3.3
ATKR,C3,2019-12-17,-54.2,-35.8,-1.1
ATKR,C3,2019-12-23,-48.7,-32.7,8.5
ATKR,C3,2020-02-13,-41.7,-30.3,55.7
ATKR,C3,2020-02-20,-40.8,-30.5,64.4
ATKR,C3,2021-01-11,57.9,45.5,111.7
ATKR,C3,2021-01-15,50.5,47.4,92.6
ATKR,C3,2021-01-22,61.7,53.9,117.4
ATKR,C3,2021-01-28,80.9,81.3,135.4
ATKR,C3,2021-02-03,65.1,68.9,91.2
ATKR,C3,2021-02-09,33.0,51.2,70.3
ATKR,C3,2021-02-16,20.0,36.6,67.4
ATKR,C3,2021-02-22,10.8,29.2,54.7
ATKR,C3,2021-02-26,17.8,34.3,48.3
ATKR,C3,2021-03-04,14.5,27.4,49.0
ATKR,C3,2021-03-10,0.1,17.6,45.6
ATKR,C3,2021-03-16,-2.5,18.7,43.4
ATKR,C3,2021-03-22,0.0,35.9,37.7
ATKR,C3,2021-03-26,-2.1,20.4,25.2
ATKR,C3,2021-04-01,-7.9,18.0,22.6
ATKR,C3,2021-04-08,-0.8,24.8,37.7
ATKR,C3,2021-06-02,19.3,40.2,23.9
ATKR,C3,2021-08-30,16.5,0.9,-4.6
ATKR,C3,2021-09-03,24.2,9.4,-12.4
ATKR,C3,2021-10-19,7.8,1.7,5.3
ATKR,C3,2021-10-25,0.4,3.1,-0.1
ATKR,C3,2021-10-29,11.2,22.0,6.7
ATKR,C3,2021-11-04,8.9,4.1,4.7
ATKR,C3,2021-11-10,2.0,2.8,20.3
ATKR,C3,2021-11-16,-0.7,-7.7,11.8
ATKR,C3,2021-11-22,-9.0,-6.4,4.7
ATKR,C3,2021-11-29,-3.6,13.1,13.2
ATKR,C3,2021-12-03,-7.8,-5.4,6.6
ATKR,C3,2021-12-09,-8.0,-20.3,5.4
ATKR,C3,2022-01-14,-2.8,-12.9,23.6
ATKR,C3,2022-01-21,-5.7,1.7,48.0
ATKR,C3,2022-01-27,2.7,-4.0,50.3
ATKR,C3,2022-02-02,9.7,-14.8,40.6
ATKR,C3,2022-03-08,16.2,-13.5,48.4
ATKR,C3,2023-07-10,-3.0,0.1,-3.7
ATKR,C3,2023-07-14,-9.4,0.2,-8.4
ATKR,C3,2023-07-20,-21.6,-3.7,-19.1
ATKR,C3,2023-07-26,-20.5,-2.3,-38.0
ATKR,C3,2023-08-01,-20.7,-12.4,-41.9
ATKR,C3,2023-08-07,-12.6,1.2,-34.3
ATKR,C3,2023-08-11,-12.0,-2.5,-30.2
ATKR,C3,2024-03-22,-29.5,-53.5,-70.4
ATKR,C3,2024-03-28,-31.0,-56.5,-69.1
ATKR,C3,2024-04-04,-27.5,-51.6,-67.0
ATKR,C3,2024-04-10,-16.0,-50.2,-62.2
ATKR,C3,2024-04-16,-17.4,-49.0,-62.4
ATKR,C3,2024-04-22,-21.9,-50.4,-61.9
ATKR,C3,2024-04-26,-26.1,-52.9,-61.1
ATKR,C3,2024-05-02,-42.2,-40.1,-60.0
AMSC,L2,2019-04-01,-24.3,-38.6,-56.2
AMSC,L2,2024-04-08,138.8,92.3,44.2
AMSC,C2,2018-03-05,25.7,11.5,185.8
AMSC,C2,2018-04-02,-1.7,20.7,117.8
AMSC,C2,2018-04-30,-5.9,29.5,79.9
AMSC,C2,2018-05-28,-9.2,48.8,44.8
AMSC,C2,2018-06-25,-0.7,56.6,32.6
AMSC,C2,2018-07-23,20.5,153.9,75.1
AMSC,C2,2018-08-20,30.2,150.2,16.8
AMSC,C2,2018-09-17,41.6,84.5,37.8
AMSC,C2,2018-10-15,76.3,71.7,21.8
AMSC,C2,2019-04-29,-26.1,-25.9,-47.9
AMSC,C2,2019-05-27,-21.2,-14.2,-25.5
AMSC,C2,2019-06-24,-15.5,-13.6,-21.6
AMSC,C2,2020-12-21,-25.2,-30.3,-53.8
AMSC,C2,2021-01-18,-41.6,-51.9,-72.8
AMSC,C2,2021-02-15,-42.3,-55.9,-70.4
AMSC,C2,2021-03-15,-39.8,-43.5,-62.7
AMSC,C2,2021-04-12,-16.6,1.3,-58.5
AMSC,C2,2021-05-10,-10.9,13.2,-63.7
AMSC,C2,2021-06-07,-10.1,-25.8,-61.0
AMSC,C2,2023-07-10,-3.4,54.4,355.0
AMSC,C2,2023-08-07,-11.9,29.0,127.8
AMSC,C2,2023-09-04,24.1,85.6,128.5
AMSC,C2,2023-10-02,65.9,86.2,247.8
AMSC,C2,2023-10-30,44.1,72.5,268.3
AMSC,C2,2023-11-27,40.2,96.1,248.3
AMSC,C2,2023-12-25,21.3,110.0,125.0
AMSC,C2,2024-01-22,-10.9,84.7,110.9
AMSC,C2,2024-02-19,25.1,65.7,100.2
AMSC,C2,2024-05-06,47.8,152.5,59.8
AMSC,C2,2024-06-03,-13.8,46.1,47.4
AMSC,C2,2024-07-01,-6.6,11.8,55.6
AMSC,C2,2024-07-29,33.2,22.6,150.9
AMSC,C2,2024-08-26,68.4,12.3,146.8
AMSC,C2,2024-09-23,9.1,-18.3,154.9
AMSC,C2,2024-10-21,26.6,-11.5,159.8
AMSC,C2,2024-11-18,-24.9,-26.1,-11.2
AMSC,C2,2024-12-16,-21.1,20.9,21.9
AMSC,C2,2025-01-13,-33.8,53.6,15.7
AMSC,C2,2025-02-10,-22.9,70.3,9.9
AMSC,C2,2025-12-29,1.6,17.5,
AMSC,L3,2018-03-27,31.0,24.3,128.7
AMSC,L3,2018-08-16,47.3,160.2,28.9
AMSC,L3,2023-08-17,7.4,49.0,129.6
AMSC,L3,2023-12-05,47.7,136.7,160.6
AMSC,L3,2024-02-14,-3.0,43.0,57.3
AMSC,L3,2024-07-09,-13.0,-3.3,57.5
AMSC,L3,2024-09-18,16.4,-6.4,185.8
AMSC,L3,2024-10-24,20.6,-9.1,71.6
AMSC,L3,2024-12-12,-23.9,27.2,10.9
AMSC,C3,2018-03-28,29.9,26.2,140.4
AMSC,C3,2018-04-04,-3.0,15.9,99.8
AMSC,C3,2018-04-10,-16.9,4.5,97.8
AMSC,C3,2018-04-16,-15.5,11.2,90.6
AMSC,C3,2018-04-20,-22.0,-4.9,72.5
AMSC,C3,2018-04-26,-16.1,0.5,82.5
AMSC,C3,2018-05-02,-7.3,22.8,82.1
AMSC,C3,2018-05-08,2.1,45.1,80.4
AMSC,C3,2018-05-14,-9.9,28.5,60.6
AMSC,C3,2018-05-18,-4.9,22.2,46.2
AMSC,C3,2018-05-24,-3.9,40.8,24.1
AMSC,C3,2018-05-31,-12.4,51.9,26.3
AMSC,C3,2018-06-06,-19.4,61.0,22.3
AMSC,C3,2018-08-22,30.0,129.2,19.1
AMSC,C3,2018-08-28,48.1,126.3,49.2
AMSC,C3,2018-09-04,80.8,159.3,48.7
AMSC,C3,2018-09-10,110.7,145.6,55.4
AMSC,C3,2018-09-14,81.0,100.3,20.1
AMSC,C3,2020-12-10,21.7,-26.4,-42.6
AMSC,C3,2020-12-16,1.6,-19.4,-51.0
AMSC,C3,2020-12-22,-30.4,-29.5,-55.5
AMSC,C3,2020-12-29,-15.5,-26.5,-54.8
AMSC,C3,2021-01-05,-24.6,-37.3,-61.1
AMSC,C3,2021-01-11,-42.8,-53.6,-72.6
AMSC,C3,2021-01-15,-30.9,-40.5,-68.9
AMSC,C3,2021-01-22,-39.8,-51.6,-72.1
AMSC,C3,2021-01-28,-38.4,-49.6,-69.0
AMSC,C3,2023-06-22,24.9,95.0,328.9
AMSC,C3,2023-06-28,24.2,79.4,378.1
AMSC,C3,2023-08-18,8.2,53.6,133.8
AMSC,C3,2023-08-24,3.2,58.1,112.5
AMSC,C3,2023-08-30,1.2,49.1,124.4
AMSC,C3,2023-09-06,18.5,74.6,147.1
AMSC,C3,2023-12-08,35.6,150.4,151.5
AMSC,C3,2023-12-14,22.0,111.2,128.0
AMSC,C3,2023-12-20,26.5,129.3,181.2
AMSC,C3,2023-12-27,11.7,120.0,132.2
AMSC,C3,2024-01-03,17.0,166.5,154.9
AMSC,C3,2024-01-09,22.1,183.8,190.8
AMSC,C3,2024-01-16,20.9,196.1,168.5
AMSC,C3,2024-01-22,18.3,144.3,152.4
AMSC,C3,2024-02-20,19.1,58.2,50.6
AMSC,C3,2024-07-10,-19.2,2.3,56.8
AMSC,C3,2024-07-16,-18.6,-11.0,35.5
AMSC,C3,2024-07-22,-18.1,-8.2,95.0
AMSC,C3,2024-07-26,-4.8,3.5,105.0
AMSC,C3,2024-08-01,25.9,44.9,134.1
AMSC,C3,2024-08-07,51.3,69.4,159.7
AMSC,C3,2024-08-13,77.4,39.5,152.2
AMSC,C3,2024-09-24,10.2,-21.2,152.6
AMSC,C3,2024-09-30,8.3,-32.2,177.7
AMSC,C3,2024-10-04,13.4,-24.1,154.7
AMSC,C3,2024-10-10,26.5,-21.0,168.7
AMSC,C3,2024-10-28,8.7,-14.5,45.8
AMSC,C3,2024-11-01,15.1,-17.4,12.6
AMSC,C3,2024-11-07,11.9,-12.5,7.3
AMSC,C3,2024-11-13,-21.3,-31.0,-15.2
AMSC,C3,2024-11-19,-24.8,-10.5,4.6
AMSC,C3,2024-11-25,-44.0,-7.9,-3.6
AMSC,C3,2024-12-02,-49.1,-14.0,-9.5
AMSC,C3,2024-12-18,-18.3,47.1,33.1
AMSC,C3,2024-12-24,-26.5,60.9,22.6
AMSC,C3,2024-12-31,-32.6,59.0,26.2
AMSC,C3,2025-01-07,-37.0,44.9,15.9
ITRI,L2,2018-04-16,-11.2,-23.3,-27.5
ITRI,L2,2024-11-25,-8.1,-2.5,-16.4
ITRI,C2,2017-08-14,-7.7,-3.2,-12.2
ITRI,C2,2017-09-11,-2.2,4.3,-8.4
ITRI,C2,2017-10-09,-9.0,-11.2,-31.7
ITRI,C2,2017-11-06,-1.1,-0.6,-19.0
ITRI,C2,2019-07-01,18.0,34.6,5.3
ITRI,C2,2019-07-29,29.7,36.5,16.2
ITRI,C2,2019-08-26,15.3,9.2,-12.8
ITRI,C2,2019-09-23,14.7,-21.7,-23.0
ITRI,C2,2019-10-21,13.0,-14.0,-4.6
ITRI,C2,2019-11-18,6.8,-23.4,-3.2
ITRI,C2,2019-12-16,-42.5,-18.1,5.5
ITRI,C2,2020-01-13,-30.0,-23.0,10.4
ITRI,C2,2020-02-10,-35.8,-23.7,19.5
ITRI,C2,2020-03-09,7.2,-5.2,54.4
ITRI,C2,2020-04-06,3.7,6.6,44.6
ITRI,C2,2021-03-01,-14.3,-26.2,-57.3
ITRI,C2,2021-03-29,8.6,-15.4,-41.1
ITRI,C2,2023-03-13,41.7,24.3,70.7
ITRI,C2,2023-04-10,33.0,7.2,70.3
ITRI,C2,2023-05-08,7.2,-4.3,62.1
ITRI,C2,2023-06-05,-10.6,-1.9,49.7
ITRI,C2,2023-07-03,-16.3,1.0,41.6
ITRI,C2,2023-07-31,-10.5,2.2,40.9
ITRI,C2,2023-08-28,0.8,36.0,49.2
ITRI,C2,2023-09-25,24.6,52.7,77.1
ITRI,C2,2023-10-23,29.3,67.5,79.9
ITRI,C2,2023-11-20,12.6,64.6,78.7
ITRI,C2,2023-12-18,18.9,31.8,45.0
ITRI,C2,2024-01-15,18.2,33.9,38.8
ITRI,C2,2024-02-12,42.5,26.9,26.8
ITRI,C2,2024-03-11,21.9,17.9,20.2
ITRI,C2,2024-04-08,14.4,18.4,10.5
ITRI,C2,2024-05-06,-8.3,15.3,1.2
ITRI,C2,2024-06-03,-9.7,8.2,12.5
ITRI,C2,2024-07-01,5.5,10.9,36.5
ITRI,C2,2024-07-29,10.5,6.1,21.8
ITRI,C2,2024-08-26,16.0,6.5,20.3
ITRI,C2,2024-12-09,-6.6,9.0,-14.1
ITRI,C2,2025-01-06,-2.5,29.9,-4.2
ITRI,C2,2025-02-03,3.2,19.2,-1.1
ITRI,C2,2025-03-03,13.9,13.8,-13.8
ITRI,C2,2025-11-03,-1.2,-22.2,
ITRI,L3,2017-09-25,-9.6,-7.1,-21.5
ITRI,L3,2019-07-09,17.3,37.8,9.9
ITRI,L3,2019-09-04,17.5,-3.7,-16.6
ITRI,L3,2020-01-10,-30.5,-19.7,16.4
ITRI,L3,2020-02-18,-27.8,-27.4,36.0
ITRI,L3,2020-04-17,11.8,16.9,48.3
ITRI,L3,2021-02-23,-2.4,-11.9,-51.4
ITRI,L3,2023-05-23,0.2,-2.4,60.7
ITRI,L3,2023-07-05,-17.4,0.9,47.2
ITRI,L3,2023-08-10,-9.8,10.2,42.7
ITRI,L3,2023-11-17,13.5,66.8,79.2
ITRI,L3,2024-02-12,43.2,29.6,41.7
ITRI,L3,2024-03-15,18.3,23.3,20.5
ITRI,L3,2024-05-15,-9.5,5.7,6.2
ITRI,L3,2024-08-08,25.3,-1.8,28.5
ITRI,L3,2024-11-26,-9.3,2.2,-16.7
ITRI,L3,2025-03-20,22.2,14.9,-16.9
ITRI,L3,2025-10-23,-26.0,-36.3,
ITRI,C3,2017-09-26,-8.9,-6.8,-21.7
ITRI,C3,2017-10-02,-10.9,-10.7,-30.9
ITRI,C3,2017-10-06,-10.3,-10.1,-31.0
ITRI,C3,2017-10-12,-5.1,-11.6,-36.2
ITRI,C3,2017-10-18,-6.6,-16.8,-34.2
ITRI,C3,2017-10-24,-5.8,-17.6,-30.7
ITRI,C3,2017-10-30,-8.5,-12.9,-30.2
ITRI,C3,2017-11-03,-5.4,-3.2,-23.3
ITRI,C3,2019-07-11,22.3,40.5,13.4
ITRI,C3,2019-09-06,14.7,-13.9,-17.0
ITRI,C3,2019-09-12,15.1,-29.1,-26.2
ITRI,C3,2019-09-18,9.7,-25.3,-22.7
ITRI,C3,2019-09-24,12.6,-24.6,-12.5
ITRI,C3,2019-09-30,13.9,-20.9,-8.7
ITRI,C3,2019-10-04,15.6,-19.0,-5.9
ITRI,C3,2019-10-10,17.5,-15.4,-1.1
ITRI,C3,2019-10-16,15.4,-14.5,-5.7
ITRI,C3,2019-10-22,9.3,-3.1,-13.6
